index,DonBosco_Temp,DonBosco_RH,Nord_Temp,Nord_RH,Nord_Pressure,Nord_Precip,Nord_Radiation,Ost_Temp,Ost_RH,Ost_Pressure,Sud_Temp,Sud_RH,West_Temp,West_RH
2018-01-01,2.8666666666666667,88.45833333333333,4.4750000000000005,80.79166666666667,970.1791666666667,0.057499999999999996,13.995833333333332,3.3666666666666667,78.5,966.0666666666666,1.9625000000000001,90.70833333333333,3.9875000000000003,82.25
2018-01-02,1.1624999999999999,95.0,1.6375,95.20833333333333,971.0666666666666,0.02916666666666667,43.04583333333333,1.4083333333333332,90.08333333333333,966.8958333333334,0.8166666666666668,99.25,1.575,94.95833333333333
2018-01-03,0.7916666666666666,86.25,1.0416666666666667,85.83333333333333,967.2624999999999,0.004166666666666667,46.24583333333333,0.9500000000000001,79.875,963.0124999999999,0.22083333333333333,89.75,1.2541666666666667,82.66666666666667
2018-01-04,0.7791666666666667,88.0,0.9375,87.375,965.85,0.0,36.545833333333334,1.025,77.75,961.4916666666667,0.14166666666666666,90.41666666666667,1.2041666666666668,84.29166666666667
2018-01-05,3.2916666666666665,87.45833333333333,4.4125,84.08333333333333,966.1416666666668,0.0,60.42916666666667,3.1875,80.125,961.8833333333333,2.5,89.625,3.6666666666666665,85.08333333333333
2018-01-06,4.841666666666667,86.625,4.558333333333334,85.375,970.2375000000001,0.0,67.97916666666667,4.804166666666666,80.58333333333333,966.0,4.2124999999999995,87.0,4.645833333333333,83.95833333333333
2018-01-07,4.779166666666667,86.70833333333333,4.9624999999999995,82.95833333333333,979.1833333333334,0.0,77.30833333333334,4.716666666666667,79.5,975.125,4.4624999999999995,85.625,4.479166666666667,84.95833333333333
2018-01-08,5.3999999999999995,90.83333333333333,5.454166666666667,86.75,985.1999999999999,0.0,52.449999999999996,5.3,87.54166666666667,981.3208333333333,5.2375,93.08333333333333,5.625,86.66666666666667
2018-01-09,5.379166666666666,96.0,5.554166666666667,95.66666666666667,984.0041666666666,0.060416666666666674,8.491666666666667,5.491666666666667,93.04166666666667,980.025,5.4125000000000005,97.66666666666667,5.558333333333334,95.54166666666667
2018-01-10,5.329166666666667,94.58333333333333,5.545833333333333,94.04166666666667,975.15,0.10541666666666666,25.916666666666668,5.383333333333333,91.70833333333333,971.1708333333332,5.366666666666667,96.25,5.45,93.625
2018-01-11,4.304166666666666,89.95833333333333,4.433333333333334,89.79166666666667,975.2208333333333,0.0,15.845833333333333,4.408333333333333,84.5,971.1625,4.179166666666666,90.95833333333333,4.420833333333333,87.58333333333333
2018-01-12,3.6125000000000003,87.33333333333333,3.8166666666666664,84.41666666666667,981.6625,0.004166666666666667,58.4375,3.7375000000000003,80.83333333333333,977.6291666666666,3.2708333333333335,89.95833333333333,4.270833333333333,78.875
2018-01-13,2.5500000000000003,93.33333333333333,2.7624999999999997,93.29166666666667,984.8458333333333,0.06041666666666667,11.1625,2.5,89.79166666666667,980.9791666666666,2.6666666666666665,94.625,2.7541666666666664,92.45833333333333
2018-01-14,-0.31666666666666665,93.58333333333333,-0.06666666666666667,92.16666666666667,984.8041666666667,0.11666666666666665,7.729166666666667,-0.28750000000000003,87.75,980.8041666666667,-0.19999999999999998,94.91666666666667,-0.0375,92.20833333333333
2018-01-15,-2.0500000000000003,89.25,-1.8083333333333333,86.58333333333333,983.3041666666667,0.004166666666666667,7.908333333333334,-2.0749999999999997,83.125,979.2125,-1.8833333333333335,90.20833333333333,-1.9000000000000001,87.125
2018-01-16,-0.49583333333333335,88.54166666666667,0.012499999999999975,85.0,966.2416666666667,0.006250000000000001,77.78333333333333,-0.6291666666666667,83.625,961.9708333333333,-0.625,90.08333333333333,-0.05833333333333335,83.79166666666667
2018-01-17,2.841666666666667,73.0,2.779166666666667,76.375,960.9625,0.0,53.15833333333333,2.5541666666666667,73.625,956.5833333333334,2.4625,76.95833333333333,3.170833333333333,69.625
