ds,pm10,pm25,pm1,year,dayofyear,Julian,temp_max,temp_min,temp_sred,max-min_temp,tlak_max,tlak_min,tlak_sred,max-min_tlak,rv_max,rv_min,rv_sred,max-min_rv,m/s,l/m2,E_0,E_C,E_E,E_ENE,E_ESE,E_N,E_NE,E_NEE,E_NNE,E_NNW,E_NW,E_S,E_SE,E_SSE,E_SSW,E_SW,E_W,E_WNW,E_WSW,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,season_fall,season_spring,season_summer,season_winter,trend,weekly,yearly
2011-11-22,51.43693941,47.1713658,22.50091542,2011,326,2455887,-0.7,-3.0,-2.0,2.3,1011.9,1009.2,1010.1,2.7,96,93,95,3,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.24058393483545,-0.2810976656387144,2.91840691609955
2011-11-23,46.98948132,39.22351234,23.72097242,2011,327,2455888,-0.1,-2.5,-0.8,2.4,1017.1,1013.7,1015.1,3.4,96,91,94,5,0.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.237816086980555,0.1558412202542659,2.7311761667190235
2011-11-24,53.97820163,45.32243415,21.38964578,2011,328,2455889,1.1,-0.3,0.5,1.4,1021.4,1019.2,1020.3,2.2,96,93,94,3,1.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.235048239125664,0.15324078327009436,2.5634871359722737
2011-11-25,53.41949381,43.63554758,27.67504488,2011,329,2455890,1.9,0.1,1.0,1.8,1019.7,1016.0,1017.7,3.7,93,88,91,5,0.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.232280391270773,-0.2438133379543037,2.424667407562822
2011-11-26,31.6224564,28.19767442,18.63190407,2011,330,2455891,2.1,0.7,1.4,1.4,1018.0,1015.8,1017.1,2.2,93,92,93,1,0.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.22951254341588,-0.33080595607450936,2.3234548768443513
2011-11-27,42.68404626,37.55506608,25.68857877,2011,331,2455892,1.8,-0.1,0.3,1.9,1013.9,1008.5,1010.9,5.4,98,95,97,3,0.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.22674469556099,-0.1278413579572884,2.26774145059081
2011-11-28,51.22018349,43.36575518,35.84801762,2011,332,2455893,9.5,-2.0,2.2,11.5,1015.1,1013.2,1014.4,1.9,100,73,89,27,0.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.223976847706098,0.6744763141053816,2.264337704720904
2011-11-29,75.75839167,61.83123878,39.7935368,2011,333,2455894,2.6,-2.5,-0.4,5.1,1013.6,1012.0,1012.7,1.6,100,98,99,2,0.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.221208999851207,-0.2810976656388009,2.3187653081817197
2011-11-30,68.50970341,55.9981685,28.78593664,2011,334,2455895,0.6,-1.0,-0.2,1.6,1015.8,1013.1,1014.5,2.7,100,96,98,4,0.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.218441151996313,0.1558412202527063,2.435083267193522
2011-12-01,34.47484392,30.62442608,17.26955564,2011,12,2455573,7.5,0.5,3.0,7.0,1007.1,1001.7,1004.5,5.4,97,80,91,17,0.490085923,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.215673304141422,0.15324078326858642,2.615753115189978
2011-12-02,25.22636726,19.98370156,12.56558712,2011,43,2455604,11.4,3.6,5.6,7.8,1006.1,996.7,1002.1,9.4,63,54,59,9,0.362966543,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.21290545628653,-0.24381333795717033,2.861547095970369
2011-12-03,26.69699727,16.94267516,14.77975974,2011,71,2455632,18.0,0.4,10.6,17.6,1006.2,1002.9,1004.0,3.3,82,26,51,56,2.43068175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.21013760843164,-0.33080595607397517,3.171502191616427
2011-12-04,14.75914524,8.675964499,2.290836653,2011,102,2455663,25.4,5.9,13.4,19.5,1000.7,994.1,997.7,6.6,84,23,60,61,1.292449609,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.207369760576746,-0.12784135795744386,3.542921566247798
2011-12-05,23.72229346,13.44814951,13.19406267,2011,132,2455693,27.6,8.3,19.0,19.3,1002.3,998.8,1000.1,3.5,69,28,53,41,0.894895789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17.204601912721852,0.674476314105256,3.9714236682841966
2011-12-06,15.80411797,11.57484697,11.23678843,2011,163,2455724,25.5,12.8,21.0,12.7,1001.0,1000.1,1000.6,0.9,64,46,55,18,1.890660774,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.20183406486696,-0.28109766563965916,4.451037895164351
2011-12-07,14.4452515,8.059299191,11.17668422,2011,193,2455754,31.7,17.9,25.9,13.8,1003.3,998.8,1001.0,4.5,64,38,54,26,1.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.199066217012067,0.15584122025409256,4.974344413649968
2011-12-08,9.960587603,10.73987818,9.462365591,2011,224,2455785,27.0,10.4,19.5,16.6,1000.7,997.4,998.7,3.3,76,39,63,37,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.196298369157176,0.15324078326908333,5.532654483219911
2011-12-09,13.2763837,6.568173727,6.622752359,2011,255,2455816,32.1,17.2,24.2,14.9,1000.3,998.8,999.4,1.5,63,33,53,30,0.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.193530521302286,-0.2438133379548506,6.116226485057151
2011-12-10,18.01349872,15.32008025,9.658883619,2011,285,2455846,20.2,8.4,15.2,11.8,1001.8,1000.6,1001.1,1.2,96,63,79,33,1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.190762673447395,-0.3308059560755195,6.7145118474937595
2011-12-11,71.30697419,66.10541728,41.33418741,2011,316,2455877,8.3,0.3,2.6,8.0,1021.7,1019.7,1020.6,2.0,93,62,82,31,0.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.1879948255925,-0.12784135795812085,7.316424209259036
2011-12-12,44.04021938,41.96379594,28.65240446,2011,346,2455907,8.0,4.0,6.9,4.0,1001.6,997.1,998.9,4.5,97,86,93,11,0.3,10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.18522697773761,0.674476314105006,7.910624498674436
2011-12-13,36.05330413,28.71097316,22.18772827,2011,347,2455908,10.3,2.8,5.2,7.5,1002.6,1001.0,1001.6,1.6,96,63,85,33,0.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.18245912988272,-0.2810976656390207,8.48581414902351
2011-12-14,26.56337502,20.41635549,16.34292118,2011,348,2455909,12.2,0.0,8.2,12.2,1000.9,998.8,999.5,2.1,98,69,87,29,0.1,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.17969128202783,0.15584122025400587,9.031028430672894
2011-12-15,15.12829651,14.95543672,8.591800357,2011,349,2455910,10.0,5.1,6.9,4.9,998.5,996.2,997.6,2.3,98,87,93,11,0.9,13.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.176923434172934,0.15324078326958027,9.53592186595227
2011-12-16,14.60809807,11.49916403,9.825408618,2011,350,2455911,13.7,-0.3,8.6,14.0,996.2,974.5,984.6,21.7,96,56,78,40,2.1,27.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.174155586318044,-0.24381333795575602,9.9910379037802
2011-12-17,31.48148148,27.81373607,21.05357785,2011,351,2455912,13.7,0.5,3.2,13.2,989.8,978.9,984.1,10.9,97,77,85,20,1.4,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.171387738463153,-0.3308059560733572,10.388055461412938
2011-12-18,49.46380697,45.99642538,29.26720286,2011,352,2455913,3.6,-2.5,-1.0,6.1,999.0,995.7,997.4,3.3,100,98,99,2,0.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.16861989060826,-0.1278413579568527,10.720005578375325
2011-12-19,13.00768386,12.7881449,10.16654466,2011,353,2455914,3.6,-2.1,2.4,5.7,1001.6,998.8,999.8,2.8,84,69,75,15,3.7,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.165852042753368,0.674476314105005,10.9814522542899
2011-12-20,38.35004558,34.34822242,26.18526623,2011,354,2455915,3.7,-2.8,-1.0,6.5,1001.6,998.4,999.5,3.2,90,60,78,30,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.163084194898474,-0.28109766563910715,11.168632534585663
2011-12-21,62.10382514,45.78247404,43.88666181,2011,355,2455916,3.3,-6.4,-0.5,9.7,1001.7,1000.0,1000.9,1.7,95,62,83,33,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.160316347043583,0.15584122025323455,11.279552037641283
2011-12-22,38.70903277,35.87130296,30.21395721,2011,356,2455917,6.1,-3.9,1.1,10.0,1008.8,1005.5,1007.1,3.3,94,57,80,37,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.15754849918869,0.15324078326997814,11.314033351781095
2011-12-23,45.69843579,43.23144105,37.1155596,2011,357,2455918,5.9,0.1,2.2,5.8,1010.2,1007.8,1009.2,2.4,91,58,79,33,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.154780651333798,-0.2438133379547004,11.27371603567993
2011-12-24,71.68784029,73.44827586,56.49727768,2011,358,2455919,5.6,-2.5,2.2,8.1,1008.6,1002.4,1004.7,6.2,96,65,82,31,0.9,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.152012803478907,-0.33080595607445124,11.162008294183583
2011-12-25,44.72952946,41.52620856,35.79366549,2011,359,2455920,8.2,-1.4,1.2,9.6,1020.4,1014.3,1017.3,6.1,96,46,77,50,0.9,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.149244955624017,-0.12784135795940435,10.983991735506839
2011-12-26,68.94020766,61.81948424,47.17944126,2011,360,2455921,4.0,-1.3,2.5,5.3,1023.7,1021.7,1022.5,2.0,97,85,90,12,0.9,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.146477107769122,0.6744763141051786,10.746281907584349
2011-12-27,51.11070977,39.25410872,32.27642276,2011,361,2455922,5.1,0.5,2.2,4.6,1024.0,1021.6,1022.6,2.4,96,82,91,14,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.143709259914232,-0.2810976656392171,10.456848524688443
2011-12-28,60.99500647,61.28375879,39.80025892,2011,362,2455923,0.8,-2.6,-1.3,3.4,1019.9,1013.7,1016.7,6.2,99,98,98,1,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.14094141205934,0.1558412202531479,10.12480039629039
2011-12-29,50.13865779,46.05287484,28.27694583,2011,363,2455924,0.9,-1.5,0.1,2.4,1009.2,1007.1,1008.0,2.1,99,95,97,4,1.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.13817356420445,0.1532407832684702,9.760141027732313
2011-12-30,53.84890159,43.00518135,28.9619439,2011,364,2455925,2.0,-0.4,0.8,2.4,999.1,995.1,997.5,4.0,100,98,99,2,0.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.135405716349556,-0.24381333795756696,9.373501650047816
2011-12-31,82.3313783,69.27942794,45.30619729,2011,365,2455926,2.1,-2.4,-0.7,4.5,1004.0,1003.0,1003.4,1.0,98,91,96,7,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.132637868494665,-0.3308059560759954,8.97585903255951
2012-01-01,59.34234234,47.99062894,43.58327325,2012,1,2455927,5.0,-0.8,1.3,5.8,1006.8,1004.8,1005.7,2.0,98,78,90,20,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.129870020639775,-0.1278413579591087,8.578245820429792
2012-01-02,37.72297051,32.15650591,28.95359418,2012,32,2455958,-0.9,-5.5,-3.2,4.6,1009.1,1007.5,1008.2,1.6,63,44,54,19,4.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.12710217278488,0.674476314105053,8.191461310058884
2012-01-03,35.22643594,27.47930083,21.2090541,2012,61,2455987,13.8,6.2,8.4,7.6,1010.5,1009.0,1009.6,1.5,90,70,80,20,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.12433432492999,-0.2810976656393269,7.825790524020852
2012-01-04,16.49801229,13.10083123,10.0614717,2012,92,2456018,15.8,1.8,4.3,14.0,1000.2,1000.1,1000.1,1000.2,88,37,62,51,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.121566477075095,0.15584122025453415,7.490739176502379
2012-01-05,21.35350607,11.81373437,7.946719826,2012,122,2456048,29.0,11.0,21.3,18.0,1001.4,1000.1,999.7,1001.4,69,27,49,42,0.9,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17.118798629220205,0.15324078327087287,7.1947916385417185
2012-01-06,17.37556561,13.13122172,9.659605287,2012,153,2456079,20.8,13.5,17.4,7.3,999.9,997.8,998.7,2.1,94,89,92,5,0.4,32.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.11603078136531,-0.24381333795524734,6.945198334276082
2012-01-07,34.46664223,18.48762603,11.10500275,2012,183,2456109,35.3,19.4,27.9,15.9,999.0,998.4,998.6,0.6,72,39,60,33,0.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.11326293351042,-0.3308059560738332,6.747798145015311
2012-01-08,11.85124269,9.027777778,5.126327353,2012,214,2456140,31.3,15.2,24.9,16.1,1002.7,1000.1,1001.2,2.6,66,36,53,30,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.11049508565553,-0.12784135795881316,6.606880392243505
2012-01-09,16.1846596,10.37735849,11.22302158,2012,245,2456171,18.8,15.0,17.0,3.8,1005.4,1002.8,1004.1,2.6,89,77,85,12,0.7,9.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.10772723780064,0.6744763141048031,6.525089842864038
2012-01-10,24.79323308,15.85526316,11.35338346,2012,275,2456201,24.3,14.4,18.7,9.9,1003.2,1001.9,1002.3,1.3,93,63,83,30,0.4,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.104959389945744,-0.2810976656394369,6.503376962666923
2012-01-11,34.50840255,31.04947816,20.55072464,2012,306,2456232,9.3,6.9,7.6,2.4,985.8,980.7,982.6,5.1,96,91,93,5,0.5,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.102191542090853,0.1558412202545511,6.540994372113067
2012-01-12,21.30943932,22.25869411,15.33002129,2012,336,2456262,5.5,3.0,4.6,2.5,999.2,997.9,998.8,1.3,82,60,70,22,1.2,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.099423694235963,0.15324078326936497,6.635539168383665
2012-01-13,47.00609869,39.54906672,33.3980403,2012,13,2455939,8.2,-1.8,2.4,10.0,1003.1,1002.1,1002.7,1.0,87,64,77,23,1.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.09665584638107,-0.24381333795615276,6.783039505949176
2012-01-14,19.52380952,15.52839684,13.13803019,2012,14,2455940,8.6,-3.1,2.2,11.7,1004.7,1002.6,1003.8,2.1,84,30,58,54,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.093887998526178,-0.33080595607492713,6.97808261061206
2012-01-15,30.32667877,24.2831216,20.56100218,2012,15,2455941,5.4,-5.3,-1.4,10.7,1007.2,1004.7,1005.6,2.5,82,60,74,22,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.091120150671287,-0.12784135795754503,7.213980273264807
2012-01-16,44.87723832,36.86542367,30.39704524,2012,16,2455942,3.9,-6.7,-2.8,10.6,1010.8,1009.0,1009.7,1.8,87,41,68,46,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.088352302816396,0.6744763141052258,7.4829668609494435
2012-01-17,52.84626541,42.775562,37.48187092,2012,17,2455943,7.0,-5.3,1.6,12.3,1011.7,1008.3,1010.1,3.4,74,42,63,32,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.085584454961502,-0.2810976656395234,7.776424022118565
2012-01-18,36.17482391,29.87177172,23.97977609,2012,18,2455944,7.8,-2.0,0.6,9.8,1015.6,1015.6,1015.6,0.0,83,43,68,40,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.08281660710661,0.15584122025299152,8.085125573649472
2012-01-19,36.03694221,30.36955726,23.15221368,2012,19,2455945,8.5,-3.9,5.3,12.4,1009.5,1002.2,1005.9,7.3,78,51,64,27,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.080048759251717,0.15324078326976281,8.399495557660863
2012-01-20,30.69491225,28.39539007,23.96276596,2012,20,2455946,8.4,3.2,4.9,5.2,998.8,995.0,997.1,3.8,85,70,80,15,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.077280911396826,-0.24381333795705823,8.70987215930129
2012-01-21,25.41472507,19.98136067,17.75727069,2012,21,2455947,7.4,-2.2,3.2,9.6,1001.2,996.7,999.5,4.5,96,68,78,28,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.074513063541932,-0.3308059560752935,9.006770089417378
2012-01-22,42.31394509,31.56944194,25.09485095,2012,22,2455948,12.5,2.9,8.0,9.6,994.8,993.5,994.0,1.3,78,51,67,27,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.07174521568704,-0.12784135795964563,9.28113415922664
2012-01-23,19.65983906,15.24958859,14.52350466,2012,23,2455949,12.5,1.5,7.0,11.0,999.3,997.3,998.3,2.0,95,63,83,32,1.6,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.06897736783215,0.6744763141049757,9.524577102688232
2012-01-24,11.44490833,12.02795933,8.857194767,2012,24,2455950,7.2,1.3,3.2,5.9,1002.3,998.2,1000.1,4.1,94,79,88,15,0.9,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.066209519977257,-0.281097665638885,9.72959522511207
2012-01-25,12.48419151,12.09794001,10.9375,2012,25,2455951,5.4,-0.8,2.1,6.2,1005.6,1003.6,1004.4,2.0,73,46,58,27,2.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.063441672122366,0.15584122025437777,9.889756157118907
2012-01-26,28.98141399,24.06631445,20.60699964,2012,26,2455952,4.2,-3.2,-0.8,7.4,1008.7,1006.3,1007.2,2.4,79,38,60,41,1.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.060673824267475,0.15324078326825494,9.999853849838047
2012-01-27,49.09605551,42.52968037,34.6610634,2012,27,2455953,3.6,-6.4,-2.6,10.0,1013.7,1011.7,1012.6,2.0,90,51,75,39,0.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.057905976412584,-0.24381333795669966,10.05602693422029
2012-01-28,42.74940941,39.17862984,30.54142442,2012,28,2455954,3.7,-7.4,-1.0,11.1,1014.2,1013.2,1013.6,1.0,91,53,72,38,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.05513812855769,-0.3308059560763876,10.055837655146242
2012-01-29,40.6589428,38.43438914,27.75162925,2012,29,2455955,0.1,-2.9,-2.1,3.0,1015.3,1013.1,1014.0,2.2,84,67,75,17,3.7,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0523702807028,-0.12784135795837745,9.998309747356563
