,Ost_8010_208,DonBosco_8020_110,DonBosco_8020_119,DonBosco_8020_122,DonBosco_8053_111,Nord_8010_205,Ost_8010_209,Ost_8010_213,Ost_8010_214,Nord_8020_102,West_8020_103,Sud_8020_107,Sud_8041_218,Ost_8041_221,Nord_8045_203,Nord_8051_101,D_NO2,D_PM10K,N_NO2,N_O3,N_PM10K,O_NO2,O_PM10K,S_NO2,S_O3,S_PM10K,W_NO2,W_PM10K,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,N_Ox,S_Ox,holiday,holiday_school,DonBosco_RH,DonBosco_Temp,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,Sud_RH,Sud_Temp,Sud_Winddirection,Sud_Windspeed,West_RH,West_Temp,West_Winddirection,West_Windspeed,Ost_Pressure,Ost_RH,Ost_Temp,Ost_Winddirection,Ost_Windspeed,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean,D_NO,D_NOX,N_NO,N_NOX,Nord_Radiation,Nord_peek_wind_speed,O_NO,O_NOX,Ost_peek_wind_speed,S_NO,Sud_peek_wind_speed,W_NO,W_NOX,West_peek_wind_speed
2018-06-21,702.0,1108.0,545.0,1455.0,1067.0,924.0,701.0,717.0,877.0,1487.0,1668.0,1104.0,570.0,1459.0,1005.0,1445.0,39.35579,19.640244,12.492953,78.56118000000002,19.330551,25.8041,21.483545,21.286476,67.971245,20.80062,18.63411,19.564054,2018,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91.054133,89.25772099999998,0,0,57.159206,23.335264,0.0,982.0833,59.38912,22.672789,106.42441,0.85822374,56.44087,23.161444,150.93907,0.8788561,53.202183,23.214964,172.61836,0.58834094,978.36115,57.888844,23.43012,163.02382,0.44442955,0.4884428,302.0738,288.89597,1.5817109,14.130434782608695,29.956521739130434,1.5217391304347827,7.391304347826087,333.2083333333333,3.0375,1.8695652173913044,12.695652173913043,2.6083333333333334,3.75,3.2636363636363637,1.434782608695652,10.521739130434783,3.1125000000000003
2018-06-22,1364.0,1186.0,547.0,1523.0,1107.0,987.0,731.0,782.0,920.0,1592.0,1785.0,1172.0,592.0,1518.0,1047.0,1544.0,35.3595,23.87249,12.113353,84.213646,20.55908,21.696712,25.945406,20.399519,74.70295,21.909285,17.404339999999998,24.645714,2018,173,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.326999,95.102469,0,0,68.91343,23.448961,0.0829271,975.3256,70.17177,22.88275,100.7298,0.9246335,68.94032,23.008345,203.69398,1.0793794,65.57839,23.294523,212.95384,0.66533834,971.5266,72.414276,23.796759,173.32727,0.5251411,0.5194276,291.8606,288.39514,1.7828174,9.782608695652174,20.043478260869566,1.0,6.391304347826087,158.40416666666667,3.1875,2.869565217391304,12.0,2.5625,2.652173913043478,3.841666666666667,0.8695652173913043,6.391304347826087,3.4375
2018-06-23,1063.0,1044.0,432.0,1139.0,974.0,661.0,521.0,557.0,621.0,1357.0,1548.0,925.0,411.0,927.0,788.0,1327.0,23.287685,16.943785000000002,10.766062,59.097996,12.217401,18.501707,18.82553,11.862725,57.253044,16.273106,10.852338,14.731801,2018,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,69.864058,69.115769,0,0,70.5443,15.78081,0.15939839,978.6265,72.03699,15.575558,163.70683,0.85653716,72.37382,15.84796,186.52473,1.3520371,67.673965,15.70403,220.91447,1.011613,974.8143,78.54836,15.993984,190.45245,0.5830714,0.57268035,292.9941,282.90503,1.8228385,9.956521739130435,19.08695652173913,0.391304347826087,3.260869565217391,303.1458333333333,2.658333333333333,1.434782608695652,7.043478260869565,2.9,1.565217391304348,3.6,0.782608695652174,4.478260869565218,3.733333333333333
2018-06-24,855.0,769.0,370.0,866.0,738.0,509.0,430.0,419.0,464.0,1057.0,1293.0,675.0,266.0,683.0,555.0,960.0,21.464582,8.769531,4.9684544000000015,64.78296999999999,7.8791223,10.91907,9.392484,8.938862,63.26181800000001,8.369731,7.353639,9.762635,2018,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69.7514244,72.20068,0,0,48.19534,15.809387,0.0020862173,981.29913,54.398182,15.383026,168.68025,0.59415597,52.543743,15.820035,225.00774,1.0776447,44.42419,15.775931,299.24045,0.9450684,977.4341,51.246674,16.037617,198.22484,0.6389232,0.82156545,292.15988,285.8302,1.168426,5.739130434782608,12.782608695652174,0.21739130434782608,3.4782608695652173,235.0875,2.1875,0.6956521739130435,6.086956521739131,2.408333333333333,0.6956521739130435,2.966666666666667,0.0,2.3043478260869565,2.7875
2018-06-25,1287.0,1132.0,513.0,1484.0,1055.0,967.0,711.0,743.0,886.0,1486.0,1684.0,1146.0,587.0,1453.0,1009.0,1431.0,15.983035,7.377503,6.0588703,64.74263,9.134113,10.45872,9.549732,6.661873,67.32119,7.5831895,4.7342463,7.510734599999998,2018,176,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70.8015003,73.983063,0,0,52.916748,17.18857,0.0,979.52985,56.536472,16.687695,130.1411,0.65184873,54.461643,17.331572,203.72772,0.917746,47.435944,17.322985,220.42271,0.6571055,975.69556,56.94711,17.318092,200.26666,0.68058914,0.79533243,291.8372,285.62915,1.2730147,18.608695652173914,31.130434782608695,1.608695652173913,7.6521739130434785,176.32916666666665,1.75,2.9130434782608696,13.826086956521738,2.0,2.869565217391304,2.2916666666666665,1.391304347826087,7.043478260869565,2.0375
2018-06-26,1274.0,1120.0,517.0,1468.0,1052.0,945.0,609.0,719.0,857.0,1469.0,1635.0,1097.0,568.0,1456.0,1003.0,1416.0,31.574436,10.380332,11.952838,45.938465,9.244161,22.436697,12.259431,15.108046,46.95924,9.358627,11.51248,9.522021,2018,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.891303,62.067286,0,0,76.70197,15.168979,0.0,980.418,76.39968,14.883129,143.68858,0.46907,77.916504,15.3328085,214.9347,0.6704983,72.236824,15.112328,217.58751,0.54064745,976.5371,85.77798,15.503777,147.39302,0.5520882,0.5222042,294.58398,283.9464,1.4579792,21.043478260869566,33.04347826086956,2.3043478260869565,8.956521739130435,208.48333333333335,2.6374999999999997,2.4347826086956523,13.608695652173912,2.3041666666666667,5.521739130434782,2.6,2.5217391304347827,9.391304347826088,2.5124999999999997
2018-06-27,1283.0,1114.0,543.0,1489.0,1061.0,961.0,721.0,750.0,879.0,1486.0,1658.0,1118.0,563.0,1469.0,1000.0,1438.0,30.206638,13.246551,13.301962,54.730137,10.421035,22.585268,15.239567999999998,16.707127,47.509422,12.328607,14.39047,12.775741,2018,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,68.032099,64.216549,0,0,67.33746,16.860987,0.0,980.63544,65.88159,16.743887,153.01431,0.71314055,70.456535,16.672522,187.15178,0.78110963,61.474354,17.043049,202.46904,0.61424243,976.77106,74.855286,16.898365,180.0977,0.6785751,0.61562175,293.56082,284.7772,2.7247822,20.956521739130434,34.0,1.8695652173913044,5.782608695652174,216.86666666666667,2.9,1.2608695652173914,8.956521739130435,3.0,4.3478260869565215,3.9250000000000003,1.391304347826087,6.434782608695652,4.104166666666667
2018-06-28,1370.0,1168.0,594.0,1551.0,1083.0,985.0,729.0,790.0,908.0,1567.0,1761.0,1177.0,590.0,1492.0,1052.0,1504.0,32.960957,11.723542,8.0674095,71.97281,8.767975,15.390917000000002,11.298679,15.397696,66.80115,9.8803425,10.044296,10.239267,2018,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80.04021949999998,82.198846,0,0,60.447342,17.643736,0.0,978.20605,63.11639,17.39914,164.04192,0.5639968,64.15049,17.64487,207.3877,1.307285,56.636127,17.497839,275.2466,1.2332017,974.37573,67.4856,17.942972,145.70564,0.7437336,0.80539423,293.52512,287.12973,2.1583223,15.08695652173913,27.47826086956522,2.6956521739130435,8.521739130434783,90.45833333333333,2.7125,3.347826086956522,18.391304347826086,2.6458333333333335,3.4782608695652173,3.975,1.565217391304348,7.304347826086956,4.95
2018-06-29,1347.0,1216.0,597.0,1567.0,1127.0,980.0,716.0,781.0,932.0,1679.0,1839.0,1198.0,588.0,1548.0,1084.0,1600.0,29.850351,7.802551299999998,11.819012,59.49789000000001,5.6978345,30.678783000000006,13.571624,17.669501999999994,52.72379,6.3186703,11.978088,7.5151296,2018,180,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.316902,70.393292,0,0,74.02033,17.725134,0.0,972.68024,72.550575,17.576584,194.31885,0.3801571,73.73312,17.676262,259.3862,1.4553322,68.412605,17.801043,296.44455,1.5678502,968.84283,82.02133,17.898256,228.57066,0.7471859,0.6781645,298.45865,288.41046,3.0131743,11.217391304347826,20.608695652173914,0.6956521739130435,3.8260869565217392,251.39583333333334,4.141666666666667,0.8260869565217391,6.695652173913044,4.520833333333333,1.5217391304347827,6.325,0.8260869565217391,4.0,7.416666666666667
2018-06-30,993.0,984.0,503.0,1175.0,942.0,645.0,512.0,582.0,644.0,1292.0,1442.0,878.0,407.0,954.0,749.0,1185.0,23.205639,13.892192,6.290831,74.49693,9.003155,12.096801,15.391388,11.465839,70.625946,11.633763,6.753914999999999,12.811141,2018,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,80.787761,82.091785,0,0,59.899395,22.2013,0.0,970.8985,59.939907,22.139757,256.6323,0.47357312,60.0188,22.278173,300.50076,2.3415108,53.352814,22.22101,316.69626,2.2784483,966.8538,66.85939,22.686424,306.7127,1.1679868,0.46614724,298.4085,288.8558,1.899052,9.217391304347826,19.17391304347826,0.7391304347826086,4.782608695652174,262.06666666666666,3.3041666666666667,0.6086956521739131,7.130434782608695,2.7916666666666665,1.5217391304347827,4.141666666666667,0.5217391304347826,5.695652173913044,3.3708333333333336
2018-07-01,891.0,776.0,463.0,917.0,752.0,533.0,451.0,447.0,486.0,1052.0,1283.0,671.0,285.0,726.0,594.0,938.0,21.854033,17.318525,7.943161,80.32348,12.747148,12.661451,17.545115,9.370055,79.76159,17.04174,9.766593,17.917322,2018,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,88.266641,89.13164499999998,0,0,56.67001,22.115244,0.0,972.90436,59.792667,21.612902,100.277794,0.972739,56.782074,22.140617,196.27116,1.570262,52.911434,22.070457,191.56477,0.9132676,969.11835,59.409252,22.482248,204.66548,0.7060626,0.69892675,292.81958,286.74478,1.6481862,4.913043478260869,11.782608695652174,0.391304347826087,2.5652173913043477,322.0708333333333,2.9333333333333336,1.0,5.826086956521739,2.5083333333333333,0.8695652173913043,3.2916666666666665,0.043478260869565216,2.6956521739130435,2.9458333333333333
2018-07-02,1269.0,1148.0,573.0,1553.0,1080.0,959.0,718.0,736.0,902.0,1552.0,1743.0,1184.0,586.0,1481.0,1033.0,1485.0,15.431932000000002,10.764123,4.136667,68.07786999999999,11.89357,9.589379,12.81393,6.5125117,66.12066,11.300629,5.5716047,11.623992,2018,183,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72.21453699999998,72.6331717,0,0,53.48369,17.257744,0.0,977.83276,57.22893,16.69665,160.88615,0.83144134,53.409164,17.258633,127.06486,1.0634735,49.445385,17.242483,148.67305,0.65145206,974.0222,54.61112,17.277586,140.31816,0.6832207,0.5612756,294.3186,286.22812,1.7842308,16.17391304347826,28.956521739130434,1.6818181818181819,7.909090909090909,280.53749999999997,2.2208333333333337,2.130434782608696,14.478260869565217,2.191666666666667,2.347826086956522,2.6416666666666666,1.2173913043478262,8.391304347826088,2.275
2018-07-03,1251.0,1138.0,586.0,1504.0,1061.0,931.0,708.0,720.0,878.0,1503.0,1692.0,1141.0,558.0,1478.0,1003.0,1443.0,30.320673,17.39068,12.163923,66.26337,14.923855,23.89571,18.07688,11.24681,71.618546,17.46823,14.622791,18.42782,2018,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,78.42729299999998,82.86535599999998,0,0,58.88667,19.102432,0.0,977.0678,61.531902,18.547037,151.72653,0.64034855,57.459854,19.218428,126.25982,0.8994987,54.324615,19.22174,196.74469,0.55335176,973.22095,60.043945,19.432066,97.58146,0.6171495,0.88206744,295.82324,287.46146,1.3477336,14.695652173913043,29.652173913043477,1.3478260869565217,7.260869565217392,193.67083333333335,1.7041666666666666,1.0434782608695652,12.434782608695652,1.8333333333333333,2.260869565217391,2.1,0.7391304347826086,8.304347826086957,1.9375
2018-07-04,1289.0,1156.0,547.0,1488.0,1082.0,970.0,721.0,734.0,885.0,1540.0,1719.0,1151.0,558.0,1507.0,1027.0,1494.0,34.66188,26.174734,12.295267,65.04714,20.783323,21.813637,25.376772,12.989566,73.39904,22.984892,14.895134,23.667648,2018,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,77.342407,86.38860600000002,0,0,67.98014,21.137035,0.0,977.47015,68.787926,20.642042,137.21735,0.5647132,63.51412,21.264505,166.65593,0.6772604,65.23919,20.93801,272.97394,0.54423344,973.6993,70.73999,21.273518,157.6527,0.46080375,0.5251943,299.32236,287.93707,1.5811237,15.304347826086957,31.652173913043477,2.5217391304347827,9.91304347826087,306.66249999999997,2.7708333333333335,2.3043478260869565,16.82608695652174,2.1666666666666665,4.363636363636363,2.954166666666667,2.0,10.173913043478262,2.3833333333333333
2018-07-05,1332.0,1138.0,556.0,1534.0,1057.0,977.0,720.0,768.0,909.0,1539.0,1703.0,1169.0,583.0,1530.0,1048.0,1505.0,37.56603,26.326912,14.626118,86.73384,23.781471,28.232492,27.298271000000003,18.50797,81.86905,25.192438,17.063118,26.067612,2018,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,101.359958,100.37702,0,0,63.43686,23.224874,0.0,976.8408,63.93378,22.71404,121.032684,0.75519353,61.50211,23.205568,160.42155,1.0319372,59.095287,23.105888,178.71513,0.6400609,973.0578,67.472176,23.359995,165.58153,0.43544015,0.6252436,300.91336,287.57,1.6687428,18.434782608695652,35.69565217391305,2.347826086956522,10.782608695652174,285.30833333333334,3.0833333333333335,1.9565217391304348,16.82608695652174,2.3583333333333334,7.478260869565218,2.8249999999999997,1.826086956521739,10.217391304347826,2.9
2018-07-06,1336.0,1184.0,547.0,1575.0,1072.0,999.0,702.0,785.0,918.0,1604.0,1776.0,1201.0,600.0,1542.0,1051.0,1562.0,39.258553000000006,22.799934,16.292454,78.9079,19.743456,28.442226,21.933187,23.695082,63.72539499999999,23.568832,16.571645999999998,22.478472,2018,187,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,95.200354,87.420477,0,0,72.6887,21.828268,0.0,973.99854,70.97906,21.766212,143.97986,0.7964925,72.80639,21.651854,161.60909,0.9372464,69.29737,21.669823,207.37593,0.72080296,970.20624,78.02091,22.131632,173.95924,0.5342531,0.90634006,295.10373,289.64722,1.7972107,13.869565217391305,26.652173913043477,1.6956521739130435,8.478260869565217,90.22916666666667,2.3958333333333335,4.086956521739131,17.47826086956522,2.5541666666666667,4.0,3.079166666666667,2.260869565217391,8.608695652173912,4.1125
2018-07-07,953.0,943.0,457.0,1143.0,897.0,606.0,510.0,539.0,654.0,1221.0,1407.0,859.0,418.0,997.0,715.0,1144.0,29.659216,8.267244999999999,13.489567,65.40132,4.948568,26.507782,10.389235,18.124586,57.019363,8.128898,13.347139000000002,9.05175,2018,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,78.89088699999998,75.14394899999998,0,0,80.07345,19.060625,0.0,975.101,78.48794,19.145842,237.46545,0.31500432,81.9495,18.855814,254.98781,1.0233942,73.248024,19.220407,274.14005,1.2247978,971.2385,89.84666,19.1325,240.1357,0.6998938,0.23426439,297.52728,289.34012,2.0217023,5.956521739130435,14.173913043478262,0.30434782608695654,2.869565217391304,334.5125,3.5708333333333333,0.21739130434782608,4.217391304347826,4.0,1.0,5.1875,0.17391304347826086,2.5652173913043477,5.45
2018-07-08,839.0,768.0,410.0,904.0,743.0,491.0,441.0,426.0,474.0,987.0,1247.0,672.0,282.0,692.0,569.0,906.0,18.10089,10.641253,5.0234303,84.13065,9.275048,7.996589699999999,12.849858,8.386819000000001,83.56283,9.263189,4.9777775,10.829028,2018,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,89.15408029999998,91.949649,0,0,48.345306,22.312506,0.0,978.3428,53.831303,22.022675,232.65001,0.37356576,50.29906,22.32396,301.87537,1.8697745,41.869904,22.351728,311.91733,1.6009732,974.64044,50.222805,22.80825,287.54227,0.98806566,0.301728,297.61758,286.09402,1.4886872,4.478260869565218,15.652173913043478,0.782608695652174,6.913043478260869,237.8791666666667,2.5124999999999997,0.391304347826087,5.739130434782608,2.3583333333333334,1.391304347826087,2.9499999999999997,0.34782608695652173,5.478260869565218,2.9416666666666664
2018-07-09,1194.0,1136.0,544.0,1455.0,1125.0,868.0,822.0,708.0,863.0,1555.0,1733.0,1126.0,546.0,1405.0,961.0,1508.0,23.298973,13.839446,12.003403,77.79169,13.647316,9.585946,14.247685,13.32452,75.86325,13.034218,10.926665,15.311935,2018,190,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,89.79509300000002,89.18777,0,1,51.84024,20.452751,0.0,978.8134,58.523838,19.817305,134.20447,0.58056456,54.584885,20.30569,217.39482,0.92957926,48.32721,20.321098,279.9072,0.8535201,975.001,56.0592,20.608423,158.65219,0.58846,0.33366022,297.30096,287.23892,1.7293205,20.26086956521739,37.82608695652174,3.0434782608695654,12.043478260869565,244.8166666666667,2.6083333333333334,1.0434782608695652,11.173913043478262,2.183333333333333,4.434782608695652,3.2291666666666665,2.217391304347826,10.956521739130435,3.0375
2018-07-10,1201.0,1114.0,532.0,1452.0,1088.0,863.0,841.0,715.0,880.0,1487.0,1698.0,1082.0,566.0,1421.0,934.0,1454.0,42.440086,20.704277,18.16174,60.665886,17.767183,19.953823,18.873186,22.807243,60.116413,19.907682,18.104874,20.151407,2018,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,78.82762600000002,82.92365600000002,0,1,54.673008,21.592932,0.0,977.82227,60.788525,20.620611,111.87359,0.746869,53.81502,21.501131,230.4033,1.093748,48.50079,21.78807,260.366,0.86006784,973.98804,56.653625,21.705564,173.95595,0.57376266,0.7795078,298.74542,287.6586,1.5349512,19.91304347826087,36.91304347826087,2.608695652173913,11.434782608695652,243.97916666666666,2.8208333333333333,3.782608695652174,17.17391304347826,2.2125,9.130434782608695,2.9291666666666667,3.0434782608695654,13.173913043478262,2.8625000000000003
2018-07-11,1239.0,1104.0,488.0,1481.0,1047.0,896.0,860.0,749.0,881.0,1440.0,1671.0,1098.0,557.0,1430.0,956.0,1392.0,38.888073,23.960175,17.196362,73.17666,16.448828,26.541746000000003,23.897125,23.10779,63.52314000000001,24.186949,20.518461,21.689714,2018,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90.373022,86.63093,0,1,66.50437,20.903637,0.0,975.0083,66.8187,20.618715,116.47324,0.645039,65.86364,20.67091,181.61157,1.121961,61.665295,20.93284,202.53111,0.66998625,971.19794,71.1259,21.07879,170.4226,0.56676644,0.8435562,293.02386,288.936,1.1141015,15.173913043478262,29.391304347826086,2.608695652173913,11.695652173913043,132.05,2.1,2.347826086956522,18.652173913043477,2.15,4.782608695652174,2.3833333333333333,1.391304347826087,8.26086956521739,2.0833333333333335
2018-07-12,1178.0,1112.0,496.0,1449.0,1090.0,865.0,842.0,711.0,868.0,1467.0,1679.0,1107.0,530.0,1415.0,938.0,1415.0,33.950104,10.949382,19.068111,47.65427,7.522553,32.371586,14.347324,19.303911,50.207893,10.232386,14.840857500000002,10.645634,2018,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66.722381,69.511804,0,1,86.92608,16.608034,0.11025713,976.01685,86.82871,16.399849,125.04169,0.502967,86.41682,16.750376,178.46,0.79987127,84.03231,16.498228,226.04576,0.46008304,972.1238,95.36069,16.965168,208.7176,0.6628341,0.6026394,295.7907,287.03912,1.2990661,16.956521739130434,29.695652173913043,2.260869565217391,9.391304347826088,293.28749999999997,2.466666666666667,1.9565217391304348,13.695652173913043,2.0625,6.173913043478261,2.2666666666666666,1.6521739130434783,8.217391304347826,2.066666666666667
2018-07-13,1160.0,1117.0,548.0,1452.0,1092.0,849.0,826.0,705.0,883.0,1511.0,1706.0,1102.0,535.0,1414.0,927.0,1467.0,30.952602,16.824920000000002,13.562095,56.81929,11.106305,22.693565,15.901944,18.810541,47.559986,12.801024,13.250058,13.216975,2018,194,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70.381385,66.37052700000001,0,1,72.45675,19.110353,0.0,977.4296,70.98231,18.910788,166.33742,0.65683305,74.37481,19.245226,185.81407,0.7625391,68.632416,18.993505,211.15343,0.57529515,973.65985,81.946594,19.5422,167.54614,0.43739793,0.37678558,297.76288,286.89478,1.4832028,15.652173913043478,30.956521739130434,1.6956521739130435,8.043478260869565,331.91249999999997,2.6833333333333336,1.1818181818181819,12.318181818181818,2.1083333333333334,4.304347826086956,2.6958333333333333,1.391304347826087,9.391304347826088,2.283333333333333
2018-07-14,836.0,886.0,489.0,1042.0,864.0,561.0,598.0,512.0,608.0,1157.0,1319.0,789.0,377.0,871.0,661.0,1078.0,36.19243,18.575594,13.0813675,70.65527,13.856341,20.879715,18.277735,19.244823,67.57245,16.262864999999998,16.310175,16.420198000000006,2018,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83.7366375,86.817273,0,1,60.678463,21.956823,0.0,978.69867,62.290318,21.329176,113.96316,0.8302042,62.45419,21.929352,198.75415,0.85319877,57.478107,21.77955,207.77321,0.49734473,974.93506,71.11187,21.94293,160.58458,0.5853532,0.38777995,298.83224,287.05872,1.2399137,6.478260869565218,18.391304347826086,1.0,7.739130434782608,325.70416666666665,3.1791666666666667,0.43478260869565216,6.826086956521739,2.778260869565217,2.9130434782608696,3.0749999999999997,0.7391304347826086,5.913043478260869,2.4291666666666667
2018-07-15,775.0,711.0,428.0,850.0,693.0,457.0,529.0,420.0,462.0,908.0,1165.0,600.0,260.0,680.0,498.0,814.0,24.720098,14.532112,12.539819,85.91344000000002,13.132186,12.230325,14.638467000000002,14.3727455,77.78824,14.124194,10.226545,14.599621,2018,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,98.453259,92.1609855,0,1,62.968067,22.10475,0.0,978.53613,62.44525,21.819578,91.81901,0.97363776,63.76685,21.949389,170.37617,1.0000075,59.70085,22.12993,198.77002,0.4562967,974.7858,70.29817,22.174911,153.36232,0.8251359,0.6261485,297.8392,288.30066,1.5540131,4.6521739130434785,15.173913043478262,0.6521739130434783,6.260869565217392,267.18333333333334,3.0416666666666665,0.30434782608695654,5.043478260869565,2.6750000000000003,1.5217391304347827,2.7583333333333333,0.391304347826087,4.6521739130434785,2.4916666666666667
2018-07-16,1092.0,1100.0,770.0,1404.0,1081.0,839.0,811.0,662.0,831.0,1484.0,1684.0,1097.0,508.0,1337.0,906.0,1454.0,21.900894,13.609643,10.700659,75.093346,12.344405,9.077165,13.539257,10.851222,64.76666,11.603997,8.907899,13.604454,2018,197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,85.794005,75.61788200000002,0,1,69.0539,20.522924,0.0,976.84393,68.19044,20.31461,123.307884,0.81309944,71.23169,20.329494,172.55504,0.8824826,63.705494,20.545843,211.6938,0.5594252,973.0581,77.65529,20.524168,162.20815,0.7442014,0.68176556,298.2047,287.15015,1.487951,16.043478260869566,32.30434782608695,1.391304347826087,8.652173913043478,213.95000000000002,2.845833333333333,1.173913043478261,11.869565217391305,2.125,7.086956521739131,1.95,2.3043478260869565,11.217391304347826,1.925
2018-07-17,1122.0,1174.0,912.0,1402.0,1149.0,837.0,826.0,691.0,845.0,1583.0,1791.0,1099.0,509.0,1359.0,905.0,1530.0,37.72841,21.885695,14.235697,66.65775,15.025429999999998,21.35793,21.25046,21.794807,47.756504,17.789633,18.654385,17.446460000000002,2018,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80.893447,69.551311,0,1,69.64839,20.590567,0.0062586567,973.85547,68.72767,20.714134,124.86243,0.50985485,72.54444,20.230148,162.57887,0.6434234,63.89268,20.644865,218.23773,0.45406666,970.0688,78.13029,20.780207,175.89436,0.5199731,0.20864235,299.03333,286.82593,2.374259,15.73913043478261,33.82608695652174,0.6956521739130435,7.826086956521739,180.84583333333333,2.9125,1.2173913043478262,11.869565217391305,2.8041666666666667,5.739130434782608,3.6625,0.782608695652174,8.08695652173913,4.6000000000000005
