time,Dew_Point_Temperature_2m_Mean,Vapour_Pressure_Mean,Precipitation_Rain_Duration_Fraction,Solar_Radiation_Flux,Precipitation_Flux,Precipitation_Solid_Duration_Fraction,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean
2016-04-25,267.99225,4.24043,,20995960.0,0.33,,0.494987,283.0774,276.89667000000003,2.7566247
2016-04-26,272.80548,6.1351557,,22014808.0,0.14,,0.4081208,286.70083999999997,273.50827000000004,2.7332397
2016-04-27,274.13498,6.672491,0.9583333,7237194.0,13.89,,0.8304739999999999,279.4189,278.11542000000003,1.6122074
2016-04-28,272.35736,5.8687425,0.33333334,10769839.0,0.57,,0.6148576,280.1256,271.09875,1.2906921
2016-04-29,272.69504,6.034161,,26487454.0,,,0.09029604,286.86865,270.00574,1.3238034
2016-04-30,276.22678,7.7687097,,26445440.0,,,0.38569862,289.82227,274.62023999999997,1.9307789
2016-05-01,281.37064,10.9966,0.9583333,4343664.5,35.26,0.0,0.97915554,284.8575,280.43506,2.9646862
2016-05-02,282.03888,11.482157,1.0,7649894.0,18.5,,0.8952266999999999,287.22537,282.56696,2.7149813
2016-05-03,278.30844,8.946789,0.45833334,22572148.0,0.39,,0.55199146,292.04247999999995,281.68805,2.9256535
2016-05-04,276.3076,7.764434,0.6666667,18313378.0,1.83,,0.74375397,287.9644,282.63675,4.089523000000001
2016-05-05,280.1641,10.133403,0.625,22138884.0,2.67,,0.5351435999999999,291.17487,279.70682,1.9996456000000002
2016-05-06,280.3698,10.257891,0.29166666,22232150.0,0.49,,0.38195997,292.25043,280.49807999999996,1.3951533
2016-05-07,281.04822,10.743448,,20187500.0,2.62,,0.3444534,292.74252,280.7714,1.6377754999999998
2016-05-08,281.54977,11.114134,0.41666666,18998006.0,,,0.45786140000000003,291.04343,280.39658,1.4295866000000002
2016-05-09,281.84253,11.333644,0.5,18479340.0,0.58,,0.29056203,292.80948,280.73843,1.5753576999999999
2016-05-10,283.83014,12.955018,,10520690.0,2.37,,0.95602083,290.3625,280.88327000000004,1.503547
2016-05-11,285.01013,13.939044,,7985071.0,3.71,,0.9705256,290.30453,283.6787,1.6493181000000001
2016-05-12,285.30444,14.230799,,5162930.0,11.4,,0.9684469000000001,288.43933,284.63723999999996,1.5210108
2016-05-13,282.85703,12.096813,0.7916667,19105464.0,4.3,,0.86841244,291.4191,281.63876,1.8282005000000001
2016-05-14,282.58575,11.904091,0.7083333,14384164.0,7.9,,0.9264973,291.63202,283.72333,1.909404
2016-05-15,275.44104,7.3558307,0.375,15829352.0,2.9,,0.64493775,288.7136,282.84897,1.7730258999999997
2016-05-16,275.48438,7.367761,0.25,19518488.0,1.4,,0.5883881999999999,287.17105,277.9274,1.3215478999999999
2016-05-17,277.46182,8.41611,0.20833333,20196090.0,1.14,,0.50919634,288.586,277.56692999999996,1.2655456
2016-05-18,279.36237,9.563858,0.041666668,19265536.0,0.26,,0.45833105,291.3267,278.99197000000004,1.3793663
2016-05-19,281.5545,11.114219,,23303224.0,10.16,,0.6409939,293.18298,279.8991,1.6784849999999998
2016-05-20,281.47604,11.034056,,21191388.0,1.51,,0.28885776,292.2925,283.18277,2.2358737
2016-05-21,281.12943,10.7828665,0.0,23232430.0,0.0,,0.37167007,294.85095,281.78592000000003,1.5019129999999998
2016-05-22,283.78256,12.872627,,27944414.0,,,0.05780399,297.39102,283.33945,2.0673726
2016-05-23,283.7201,12.805625,,25182218.0,3.37,,0.61525995,296.92624,283.6654,2.0347551999999998
2016-05-24,281.60178,11.118946,0.5416667,11648427.0,12.2,,0.89692956,290.3482,283.43744,2.9233859
2016-05-25,284.47232,13.477066,,24095710.0,0.31,,0.44446499999999994,295.62506,284.0448,1.705169
2016-05-26,284.82166,13.755659,,24349530.0,0.25,,0.17986333,296.6404,284.31357,1.3424711999999999
2016-05-27,287.03683,15.865269,0.16666667,23501370.0,0.04,,0.809226,298.665,284.20676000000003,1.6649752
2016-05-28,288.0603,16.923851,,23998804.0,0.12,,0.61066264,299.05676,286.3301,1.4152703000000002
2016-05-29,286.999,15.831277,,24716472.0,0.78,,0.57911956,299.82138,286.80447000000004,2.0533683000000003
2016-05-30,285.53598,14.40334,0.5833333,21788642.0,1.21,,0.30097529999999995,295.50467000000003,286.20538,2.0530348000000003
2016-05-31,284.808,13.729688,,22657602.0,1.65,,0.38937673,295.64737,284.5385,1.528585
2016-06-01,285.01376,13.905339,0.5833333,22448238.0,1.54,0.0,0.59904444,293.72366,283.35986,1.3434476999999998
2016-06-02,285.52548,14.378351,0.5,20789370.0,4.62,,0.5997127,294.685,284.0667,1.1736248
2016-06-03,285.55438,14.3932085,,19996590.0,1.5,,0.50536263,295.17706,284.006,1.2628992
2016-06-04,286.41977,15.223745,0.20833333,20692220.0,3.42,,0.7557682,295.84744,284.37027,1.0607923000000001
2016-06-05,286.69806,15.502338,0.8333333,17531164.0,8.07,,0.7346464,295.54877,284.95592999999997,1.3599112
2016-06-06,286.4471,15.237988,,23504030.0,2.41,,0.5833575,297.21222,286.16812000000004,1.5290673000000001
2016-06-07,284.56958,13.493457,0.25,22904452.0,0.09,,0.3775894,296.16562000000005,286.63968,1.5203294
2016-06-08,285.7597,14.600274,0.16666667,22219728.0,2.55,,0.62799495,296.40862999999996,285.56378,1.359405
2016-06-09,287.03107,15.809417,0.625,11296670.0,11.75,,0.9494549999999999,292.62527,286.125,1.1492273000000002
2016-06-10,285.5638,14.3894,0.5416667,19824238.0,2.9,,0.5020066,295.42224,286.76333999999997,1.237674
2016-06-11,287.46436,16.284126,0.7916667,17206338.0,10.15,,0.9049424,296.30722000000003,285.41336,1.1571255
2016-06-12,286.9597,15.733264,0.6666667,12952105.0,3.51,,0.93934244,292.89502000000005,286.22302,1.2536432
2016-06-13,285.7867,14.599759,,18708350.0,0.78,,0.88411456,295.08008,285.56805,1.0515363000000002
2016-06-14,286.48975,15.276807,0.29166666,17265448.0,4.68,,0.86167103,294.92792000000003,284.88736,1.1961462
2016-06-15,286.1997,14.982375,0.41666666,15148478.0,8.75,,0.5459102,294.96027000000004,285.73,1.3177044
2016-06-16,288.46564,17.3478,,20374534.0,3.71,,0.71957695,299.58282,285.89727999999997,1.9707831000000002
2016-06-17,284.4409,13.564056,,26981042.0,0.27,,0.18402101,297.75552000000005,288.07727,2.6241950000000003
2016-06-18,285.25552,14.097847,,24211374.0,4.7,,0.52727103,295.83792,285.75214,1.4777893
2016-06-19,285.5643,14.386672,,14858028.0,5.07,,0.92868644,294.4319,285.44833,2.0905131999999997
2016-06-20,286.33832,15.125116,,10957754.0,15.36,,0.75560755,293.5475,287.5427,1.2346607
2016-06-21,287.51987,16.324642,,23760952.0,0.02,,0.3034221,297.59833,285.30322,1.3631289
2016-06-22,288.42004,17.254576,0.0,24941848.0,0.0,,0.13214277,299.70482999999996,287.07614,1.3466536
2016-06-23,290.9818,20.285736,,23758502.0,0.08,,0.24555074,301.07736,288.55383,1.4428377000000001
2016-06-24,292.85193,22.722788,,24554140.0,1.86,,0.2941617,302.3697,290.3056,1.595852
2016-06-25,292.52133,22.336264,,24029322.0,10.49,,0.6178909,302.09717,290.15598,1.4660501
2016-06-26,290.49002,19.634243,,22235694.0,5.63,,0.91310304,299.2584,291.32077000000004,1.304298
2016-06-27,285.9766,14.888021,,9632141.0,9.28,,0.61496824,293.40475,291.0782,2.1260386000000002
2016-06-28,284.8645,13.76475,0.083333336,22461594.0,,,0.17699376,297.63614,285.20715,1.6653285
2016-06-29,288.0583,16.904922,,24220756.0,0.01,,0.14308636,299.94324,287.5368,1.3502285
2016-06-30,289.47327,18.43189,,25431982.0,0.99,,0.52650124,301.29575,288.749,1.6481862
2016-07-01,289.74142,18.73095,0.29166666,20189004.0,5.48,0.0,0.3736919,299.04315,289.21725,1.2273364
2016-07-02,290.97803,20.316383,0.5,24693148.0,5.52,,0.46142510000000003,302.40353,288.4978,1.7189964
2016-07-03,284.93213,13.799924,0.16666667,5634771.5,0.89,,0.7156203000000001,291.34775,289.35025,1.2824991000000001
2016-07-04,285.8541,14.669078,0.0,19109486.0,0.0,,0.41397506,296.1687,284.2211,1.515395
2016-07-05,288.60873,17.505817,0.041666668,23786852.0,2.65,,0.6638076,299.6979,287.84002999999996,1.6277211
2016-07-06,285.56256,14.425194,,23251948.0,1.47,,0.3242667,298.45013,288.18387,1.4083112
2016-07-07,286.1278,14.986755,,21404878.0,0.58,,0.38509855,295.5913,286.94196,1.6016803
2016-07-08,289.35938,18.355589,0.083333336,21787722.0,0.94,,0.52882314,299.49773999999996,286.59656,1.5275471
2016-07-09,288.2719,17.106598,,20222748.0,0.06,,0.35507593,301.46384,289.71417,1.1475464
2016-07-10,290.45236,19.6232,0.20833333,23799344.0,0.62,,0.15385436,301.7107,289.0388,1.6064284
2016-07-11,292.2124,21.856215,,25693422.0,0.66,,0.37147552,304.44742,290.0454,1.3555626
2016-07-12,292.04846,21.640717,0.6666667,21802068.0,2.51,,0.3862595,302.3069,291.3742,1.6849762
2016-07-13,289.8142,18.907999,0.9583333,8438127.0,26.87,,0.9202146000000001,295.5923,290.82727,1.9824395000000001
2016-07-14,281.99814,11.4068985,,22400150.0,7.08,,0.56551546,293.53592000000003,287.0159,2.8453624
2016-07-15,280.79474,10.518976,,15868096.0,0.01,,0.9091398,292.89835,285.1631,3.3604076000000003
2016-07-16,281.58478,11.122083,,9777201.0,1.46,,0.9343450999999999,291.7208,287.1514,3.0360756
2016-07-17,285.93704,14.743804,0.375,20846748.0,1.12,,0.44890569999999996,296.3551,287.1942,2.5514862999999997
2016-07-18,288.04645,16.840868,,22481592.0,,,0.28936943,299.79175,287.97485,1.4442736999999999
2016-07-19,289.12067,18.027233,,22061166.0,0.24,,0.19330846,299.34647,288.6527,1.2571476000000001
2016-07-20,290.5704,19.77639,,22695502.0,2.55,,0.24504071,299.31244,288.9109,1.4496888
2016-07-21,291.20822,20.553452,0.25,23268492.0,1.01,,0.6103599000000001,301.415,288.5781,1.3190593000000002
2016-07-22,291.61417,21.075312,,17754252.0,9.09,,0.6406765,299.93652000000003,290.70346,1.3740611
2016-07-23,291.70398,21.197489,,21222990.0,3.16,,0.39682227,301.5816,289.42728,1.2926848
2016-07-24,292.3418,22.005249,0.7916667,19025082.0,8.37,,0.6380331,300.83536000000004,291.60400000000004,1.3641621000000002
2016-07-25,290.87885,20.121838,,16269358.0,0.34,,0.89345473,299.79822,290.73163,1.6532209999999998
2016-07-26,291.15283,20.469746,0.625,20233698.0,7.12,,0.6291321999999999,299.84448,289.66226,1.1916832
2016-07-27,291.1556,20.476433,0.45833334,20331508.0,1.86,,0.69498014,299.92245,289.599,1.3842244
2016-07-28,290.058,19.114883,,17996682.0,2.0,,0.6633419,299.01575,290.37106,1.2616658
2016-07-29,289.85504,18.879534,0.33333334,23058792.0,1.0,,0.34407052,300.54654,287.7686,1.2117456
2016-07-30,291.03076,20.331945,,23022264.0,0.17,,0.36453885,302.16367,289.65533,1.3950546999999998
2016-07-31,290.6986,19.898634,,22808176.0,11.29,,0.4758616,303.36514,290.19165,1.6118088
2016-08-01,287.76562,16.593508,0.16666667,14488853.0,0.66,0.0,0.6454449000000001,296.80096000000003,289.0709,1.3601152
2016-08-02,286.10983,14.935213,0.0,20669322.0,0.0,,0.5768583,297.22832999999997,285.64617999999996,1.2294856
2016-08-03,289.58502,18.605783,0.125,20230826.0,0.62,,0.35791540000000005,298.90128,289.50565,1.2848209
2016-08-04,289.89807,18.953075,,23761418.0,0.02,,0.15195689,301.79626,289.01013,1.8725044999999998
2016-08-05,289.01944,18.17247,0.29166666,18030070.0,25.54,,0.6103997,300.18906,289.69205,2.1534925
2016-08-06,284.64532,13.557574,,19073852.0,0.05,,0.41144726,296.96124,289.17203,3.0070224
2016-08-07,284.57706,13.513101,,21705740.0,,,0.17412958,298.0925,286.5479,1.9482356
2016-08-08,285.94714,14.7717085,,25334532.0,,,0.033915453,298.85092000000003,286.29218,1.228428
2016-08-09,287.88986,16.733437,0.5,20214612.0,2.44,,0.6306776,299.19973999999996,287.03406,1.4613239
2016-08-10,284.37686,13.417463,0.75,4790939.0,15.52,,0.6852520999999999,289.84302,288.34695,1.7414842000000001
2016-08-11,280.96106,10.672202,,17275208.0,0.16,,0.4625196,291.84695,282.00565,1.4171523000000001
2016-08-12,282.84286,12.163231,,14908799.0,0.07,,0.7504316999999999,292.7174,281.3771,0.9155931999999999
2016-08-13,287.07492,15.908358,0.041666668,16279879.0,0.01,,0.37147468,296.2906,287.39218,1.2038245
2016-08-14,289.37128,18.411798,0.25,21418416.0,0.18,,0.19763228,299.30762000000004,286.14694,1.3882948
2016-08-15,289.81198,18.910267,0.5416667,14380049.0,10.98,,0.7820783,297.9874,288.42316,1.2164829
2016-08-16,289.609,18.674917,0.8333333,18430648.0,1.63,,0.49786055,297.33145,288.37302,1.2472718999999999
2016-08-17,288.43607,17.321287,,14759468.0,4.25,,0.8160893,294.92177999999996,287.41046,1.2461107
2016-08-18,288.3592,17.24673,0.5833333,16969832.0,1.25,,0.67578,296.42023,288.41052,1.0016605
2016-08-19,288.53604,17.438223,0.45833334,17827900.0,1.92,,0.5421024,296.8794,287.1225,1.1134924
2016-08-20,290.3468,19.584137,,17750848.0,,,0.76464444,299.3007,287.87417999999997,1.4501492
2016-08-21,287.31668,16.347712,0.6666667,7354794.0,11.04,,0.9227638000000001,293.91183,290.41463999999996,1.8283218
2016-08-22,283.63266,12.715143,,17717930.0,0.04,,0.60728204,294.80672999999996,286.36593999999997,3.1415617
2016-08-23,285.02737,13.960591,,22029018.0,,,0.13159576,298.3454,285.84872,2.1638176
2016-08-24,287.07156,15.9120865,,17395828.0,,,0.22434504,298.1085,287.06293,1.5481042999999999
2016-08-25,287.13678,15.970553,0.083333336,20306098.0,,,0.3047782,297.65488,286.1432,1.3613117000000001
2016-08-26,286.9092,15.753356,,21758724.0,,,0.09947313,298.08002,287.4173,1.33511
2016-08-27,288.5373,17.530897,,22130312.0,,,0.1675902,300.01984,286.67868,1.5668448
2016-08-28,289.35355,18.418205,,19782652.0,,,0.14381018,300.46893,287.6261,1.2347753000000001
2016-08-29,290.04208,19.230955,0.625,16593316.0,5.92,,0.8323742000000001,300.08325,287.9022,1.2970204
2016-08-30,287.62244,16.48631,0.20833333,16350176.0,0.13,,0.53801423,297.40277000000003,287.78754,1.3604268
2016-08-31,285.6883,14.569888,,16713062.0,,,0.27928084,295.89194,288.12807999999995,1.2615868000000001
2016-09-01,287.68176,16.613478,0.375,19554114.0,0.13,0.0,0.3739249,298.21292,285.6679,1.178555
2016-09-02,287.1802,16.048372,0.125,16320126.0,,,0.25009558,298.60187,287.12067,1.1773938999999998
2016-09-03,287.7021,16.58777,0.083333336,17042616.0,0.29,,0.44611067,299.23767000000004,286.30496,1.1431212
2016-09-04,289.46368,18.560347,0.29166666,16550372.0,0.88,,0.78650373,299.7932,287.16794,1.3913313
2016-09-05,285.27075,14.287501,0.625,14492022.0,3.33,,0.621467,294.70694,288.79605,1.7691706000000003
2016-09-06,284.85034,13.804256,0.75,4854610.0,9.55,,0.84248865,289.7254,287.05532999999997,2.5581331
2016-09-07,288.1327,17.106455,0.7916667,13837373.0,1.62,,0.54112256,296.33966000000004,286.9248,1.5876323
2016-09-08,287.89496,16.817629,0.5416667,15614479.0,0.5,,0.27423698,297.0596,285.9879,1.4896200000000002
2016-09-09,287.10184,15.982933,0.0,18286604.0,0.0,,0.28541526,299.94403,287.06055,1.4392055000000001
2016-09-10,288.18347,17.147135,0.16666667,16235322.0,0.38,,0.37095973,298.71405,287.0585,1.4695003
2016-09-11,287.9153,16.837845,,16070514.0,1.7,,0.43471417,298.9626,287.47488,1.250424
2016-09-12,288.1472,17.108269,,16879342.0,0.76,,0.25262436,300.36242999999996,286.89447,1.2319598
2016-09-13,288.21393,17.19805,,15691839.0,1.91,,0.36564323,299.5136,286.68686,1.1976871
2016-09-14,287.98053,16.977922,0.25,16339225.0,0.67,,0.15645337,298.2452,286.5775,1.0423505
2016-09-15,288.2183,17.220577,0.41666666,15261567.0,0.21,,0.31552014,298.0022,286.03463999999997,1.8482828000000002
2016-09-16,287.57462,16.512215,0.20833333,15689192.0,0.23,,0.7231781,298.78848,286.57217,1.7897973000000003
2016-09-17,286.6714,15.606507,0.5,8668413.0,7.14,,0.8010482,293.1867,287.45636,0.9242186
2016-09-18,286.53516,15.4609375,,9731035.0,3.98,,0.9254358,292.1613,284.42966,1.1893983
2016-09-19,284.7896,13.80825,,12313559.0,0.69,,0.72382504,294.37363,284.8342,2.6808655
2016-09-20,281.53772,11.114767,0.041666668,12160368.0,0.17,,0.5905218000000001,292.36127,285.1148,1.8879251
2016-09-21,279.51657,9.7070465,,9823410.0,0.09,,0.43022203,289.36752,284.1661,0.93356615
2016-09-22,279.99942,10.042409,,12642396.0,0.41,,0.47692344,290.46866,280.95096,1.2471714
2016-09-23,281.10565,10.855775,,15173529.0,0.03,,0.5746888000000001,292.5406,280.79025,1.1644732
2016-09-24,281.63925,11.211602,,13215755.0,0.08,,0.41106898,293.40707000000003,282.08148,1.21091
2016-09-25,281.63928,11.226827,,15068028.0,,,0.5817836,293.4667,281.20004,1.2746496999999999
2016-09-26,283.34427,12.623449,,10226713.0,0.73,,0.6643905999999999,291.14505,282.80368,1.0870293
2016-09-27,283.03552,12.324392,0.33333334,10056005.0,0.24,,0.49319172,291.53002999999995,283.05002,1.1173243999999998
2016-09-28,282.84424,12.186743,,15423652.0,,,0.7561777,294.68527,280.1742,1.4788609
2016-09-29,283.81424,13.013269,,15138544.0,,,0.38602632,297.22086,282.91168,1.437345
2016-09-30,283.8447,13.028493,,14373745.0,,,0.27726012,296.43393,283.09354,1.3142922
2016-10-01,282.97192,12.296739,0.125,15137081.0,0.0,0.0,0.56260926,295.79752,282.77008,1.9018148000000001
2016-10-02,284.37833,13.563267,0.7916667,3430464.0,7.27,,0.90016013,289.15475,283.38345,1.1500569999999999
2016-10-03,279.22278,9.536619,0.33333334,10117686.0,0.81,,0.4437008,289.29068,283.84796,1.4147424
2016-10-04,277.73093,8.671841,0.45833334,7019332.0,3.65,,0.6219945,285.84558,280.08997,3.0915077
2016-10-05,271.96368,5.702693,0.041666668,13776734.0,0.02,,0.2844288,285.24146,278.81052,2.848552
2016-10-06,275.72888,7.5393176,0.20833333,8159886.5,0.15,,0.79052037,286.83187999999996,276.79974,1.7004906000000002
2016-10-07,278.76337,9.232686,1.0,5145874.5,3.17,,0.8664957,283.29648,279.31125,1.1419407
2016-10-08,278.5155,9.076884,,6693518.5,4.11,,0.87056446,284.43773999999996,277.82623,0.96321905
2016-10-09,276.8425,8.089931,0.375,10623548.0,1.15,,0.37374154,285.5467,278.04236000000003,1.1391242
2016-10-10,277.1673,8.268876,0.75,6456533.0,5.53,,0.8627800999999999,282.92407000000003,276.20288,1.4280224
2016-10-11,276.34097,7.8060966,0.8333333,6071736.0,4.9,,0.7834781999999999,282.11935,278.01538,1.4026484
2016-10-12,274.30264,6.7475147,,8903251.0,0.06,,0.40223724,284.68277,275.73053,2.0628095
2016-10-13,276.04822,7.714369,,11181842.0,0.04,,0.75200903,285.23392,274.3866,1.4970165000000002
2016-10-14,280.07883,10.1451,0.5833333,8041570.5,0.08,,0.7648834,288.47946,277.8317,1.511503
2016-10-15,282.38846,11.851628,,8438966.0,,,0.74810946,289.80737,279.14007999999995,1.0817546999999998
2016-10-16,283.42365,12.68546,,10454789.0,0.7,,0.5673414000000001,291.82302999999996,281.17926,0.9840758
2016-10-17,283.70935,12.916183,,5626554.5,2.05,,0.9354879999999999,288.98978,282.663,1.636166
2016-10-18,281.39117,11.072004,,2438562.0,9.12,,0.94524103,282.96896,281.47775,1.2398626
2016-10-19,280.81424,10.637611,,4168483.2,12.08,,0.9467466999999998,285.3418,279.68967000000004,1.3754131
2016-10-20,278.0741,8.800736,0.875,2247652.5,15.86,,0.9365093000000001,281.72006,279.0823,1.2858051000000001
2016-10-21,277.26376,8.35611,0.7083333,5085641.0,6.98,,0.6973772,282.31737999999996,276.60904,1.0500926000000002
2016-10-22,276.07208,7.6682134,,8472584.0,0.01,,0.43617597,284.5019,274.73862,1.5496627
2016-10-23,277.9207,8.748241,,8798175.0,,,0.6300023,287.57687000000004,275.7427,1.7255679
2016-10-24,281.0465,10.922542,0.5416667,8305559.0,,,0.7448208000000001,290.83636,276.69417999999996,1.6763146
2016-10-25,284.89014,14.052016,,7043721.5,15.03,,0.8913726999999999,292.54944,280.11685,1.3607205
2016-10-26,282.94315,12.318083,,5511597.0,5.77,,0.887194,288.59274,282.49987999999996,1.2299301999999999
2016-10-27,279.29977,9.601207,,4809697.0,0.37,,0.6941098000000001,285.16156,280.23096,0.9308114
2016-10-28,277.982,8.767741,0.41666666,7859796.0,0.07,,0.6302453,285.34766,278.94818,1.1309294
2016-10-29,278.28217,8.990545,,5303675.5,,,0.50736344,287.4519,277.07776,1.0897471
2016-10-30,276.81213,8.07522,0.0,7478189.5,,,0.5259221,287.33096,277.4297,1.1131321
2016-10-31,275.4944,7.3543134,,9567408.0,,,0.17215554,285.60114,277.78283999999996,0.8051147
2016-11-01,276.04828,7.6999083,0.0,9636977.0,0.0,0.0,0.43770459999999994,287.31417999999996,274.08807,1.2804722
2016-11-02,277.73453,8.667378,0.33333334,7942896.5,3.05,,0.8229042,288.2264,276.57266,1.2554315
2016-11-03,273.98105,6.5957704,0.29166666,7446189.5,0.43,,0.48334858,283.42102,276.63336,1.182299
2016-11-04,273.05322,6.143224,0.375,7935216.5,,,0.66552705,282.02054,273.89052999999996,1.3420622
2016-11-05,275.81522,7.6325555,0.5,4574332.0,4.83,,0.92661834,281.51842999999997,272.7179,0.8650495
2016-11-06,278.42502,9.111655,1.0,1392339.9,20.55,,0.94233483,282.90213,277.2238,1.5425136000000002
2016-11-07,275.73132,7.4618955,,3545933.5,4.25,,0.88956,279.28873,275.1221,1.2349905
2016-11-08,273.52045,6.3623834,0.7916667,1993237.8,8.82,0.16666667,0.83990645,275.82748,274.14645,0.95201355
2016-11-09,271.72568,5.5698485,0.125,8818364.0,0.16,0.041666668,0.6680391999999999,279.4882,269.6592,1.3385906
2016-11-10,273.6395,6.4168406,,7568938.0,0.29,,0.69674015,282.18427,273.09045,1.0314009
2016-11-11,274.0267,6.606634,0.5416667,5338865.5,10.49,,0.94741005,280.8958,271.67922999999996,1.2560652
2016-11-12,271.6796,5.571445,0.625,3412323.2,7.17,,0.72826844,278.45602,274.56235,2.8452113
2016-11-13,269.01202,4.512863,,7682870.5,,0.25,0.5393481999999999,278.5056,270.923,1.2708851
2016-11-14,268.7888,4.4359937,,5071551.0,0.05,1.0,0.83890814,276.12772,270.76102000000003,1.0444046999999999
2016-11-15,269.15137,4.5673203,,7211289.5,0.03,0.625,0.7618754,276.63705,271.14316,1.1162155
2016-11-16,273.36465,6.312467,,3833170.0,4.32,0.083333336,0.9377013000000001,280.5586,271.89763999999997,0.76867115
2016-11-17,276.01935,7.6403904,0.41666666,6147275.0,0.82,,0.79587156,283.57565,273.91565,1.0183758
2016-11-18,278.58853,9.283212,0.875,4401755.0,0.12,,0.6325308000000001,285.36453,273.4869,1.7370223000000002
2016-11-19,280.88956,10.795937,0.9583333,3082718.2,7.56,,0.9335078000000001,286.3353,278.82816,1.4375701
2016-11-20,278.87152,9.348516,,3838194.5,,,0.76069313,286.6256,277.68976000000004,1.7599131999999997
2016-11-21,280.26776,10.338765,,4225566.5,0.06,,0.42275313,287.4459,277.74646,1.9934759999999998
2016-11-22,280.60422,10.549024,0.75,4192412.2,0.09,,0.338046,288.45847000000003,279.46875,1.9284145000000001
2016-11-23,279.16034,9.554765,0.8333333,3279349.5,0.04,,0.66744477,286.88135,278.24066,1.0804721000000002
2016-11-24,278.6689,9.22501,,4274826.0,0.3,,0.9557312,287.6454,277.73082999999997,0.8144648
2016-11-25,279.14746,9.506896,,1250371.4,2.26,,0.9638686,282.11777,278.2369,0.79782873
2016-11-26,279.31723,9.62799,,1542045.5,0.54,,0.9626273000000001,282.3763,278.17368,0.6197739999999999
2016-11-27,277.48187,8.569408,,2921238.0,2.83,,0.78223354,283.94452,278.0276,0.9510156999999999
2016-11-28,264.95404,3.266615,,6507123.0,0.02,0.41666666,0.25955194,276.83032000000003,271.73767000000004,2.6131337
2016-11-29,263.31735,2.8249161,,6793661.0,,0.125,0.036620744,275.75473,270.32974,1.5472763999999999
2016-11-30,264.79047,3.2091289,,6476854.0,,,0.63687855,278.36615,268.64197,1.2328433
2016-12-01,268.05408,4.189144,0.0,4723974.5,0.01,0.375,0.63526285,278.95575,270.6857,1.2807747
2016-12-02,270.83206,5.2414036,0.33333334,3191684.0,0.43,0.25,0.5591775,280.2815,271.27213,1.4586688
2016-12-03,270.04788,4.891798,0.375,5312769.0,0.18,0.625,0.6270958999999999,277.19973999999996,269.41028,0.9900604
2016-12-04,268.67783,4.3749275,,4585394.5,,1.0,0.65759635,275.56805,270.66882000000004,0.788954
2016-12-05,268.4315,4.301602,0.041666668,5274496.5,0.0,0.45833334,0.29160887,276.66922,270.22873,0.78038883
2016-12-06,268.26636,4.269207,,6224029.5,,0.0,0.19657566,278.968,267.03806000000003,0.98249567
2016-12-07,268.7695,4.4101505,,4164395.8,0.07,0.875,0.50002044,275.34457000000003,268.85052,0.8528665000000001
2016-12-08,268.11722,4.2140336,,5822505.0,,0.29166666,0.46372557,279.81003,267.10733,1.1198742
2016-12-09,268.08405,4.2328014,,6030406.5,,,0.06552674,282.11884,270.51166,1.6044637
2016-12-10,270.59662,5.120724,,5775823.0,,,0.09328025,282.3272,271.03082,1.4667636
2016-12-11,271.65366,5.545867,0.20833333,5533284.5,,,0.5220600000000001,282.60143999999997,270.85904,1.3056784
2016-12-12,271.75085,5.5537868,0.7083333,4650601.0,0.81,,0.54128695,281.40945,272.5161,1.6776083
2016-12-13,268.82526,4.426505,,3298745.8,0.9,0.8333333,0.6584696999999999,274.39948,270.09628,1.2259693999999999
2016-12-14,271.5931,5.499229,,4077303.8,0.26,0.083333336,0.5568048000000001,280.08477999999997,269.68185,0.8384039000000001
2016-12-15,271.92374,5.62994,0.8333333,3401110.8,0.52,,0.6944558000000001,276.97687,271.90424,1.1050781
2016-12-16,269.68826,4.7380075,,2606428.8,0.15,,0.6638453000000001,274.48082999999997,271.2659,1.073128
2016-12-17,267.90796,4.1217394,,5841689.5,,,0.043582268,279.0165,270.11368,0.98501456
2016-12-18,268.43875,4.3173895,,5096524.5,,,0.6070821,278.92624,268.2294,1.0014899
2016-12-19,269.835,4.775543,,1435518.6,,,0.9114743000000001,273.34067000000005,269.94644,1.1474338
2016-12-20,268.35052,4.2519836,,4286832.5,0.04,,0.6658057,273.7135,269.3081,0.9540646999999999
2016-12-21,267.1588,3.8608327,,4843133.0,0.02,0.9583333,0.52208114,274.00607,267.34222,0.9950863000000001
2016-12-22,266.8922,3.7772748,,5475170.0,,0.5,0.39294179999999995,275.00082000000003,266.9437,0.73714995
2016-12-23,267.59833,4.010311,,5590706.5,,,0.12226664,278.79422,266.87064,0.77817154
2016-12-24,269.041,4.5020905,,4871180.5,,0.33333334,0.8521333000000001,277.9717,267.20468,0.8430725
2016-12-25,271.8596,5.605513,0.5416667,4025223.8,0.22,,0.78836405,279.99962999999997,270.11224,1.2392151000000002
2016-12-26,273.7328,6.4934354,,5336280.5,,,0.2202076,283.05466,271.82802999999996,1.2807309999999998
2016-12-27,267.6162,4.038845,0.29166666,5501681.0,0.09,0.125,0.35359123,278.90182000000004,271.27127,3.5493300000000003
2016-12-28,271.54962,5.4793267,0.875,2153457.8,7.67,,0.7972501000000001,278.49225,274.41864,2.064612
