"Name";"Time";"Q@KFZ";
"8010_209";"01.09.2018 00:00:00";845;625
"8010_214";"01.09.2018 00:00:00";858;7917
"8010_202_Nord";"01.09.2018 00:00:00";470;16483
"8010_205_Ost";"01.09.2018 00:00:00";405;25
"8010_205_West";"01.09.2018 00:00:00";440;625
"8010_209_Ost";"01.09.2018 00:00:00";403;8334
"8010_209_West";"01.09.2018 00:00:00";442;54166
"8010_213_Ost";"01.09.2018 00:00:00";695;4167
"8010_214_Nord";"01.09.2018 00:00:00";386;5
"8010_214_Süd";"01.09.2018 00:00:00";472;29166
"8020_102";"01.09.2018 00:00:00";1558;5477
"8020_103";"01.09.2018 00:00:00";1766;8412
"8020_107";"01.09.2018 00:00:00";1144;2921
"8020_102_Nord";"01.09.2018 00:00:00";788;17175
"8020_102_Süd";"01.09.2018 00:00:00";770;3759
"8020_103_Nord";"01.09.2018 00:00:00";897;52686
"8020_103_Süd";"01.09.2018 00:00:00";869;31433
"8020_107_Nord";"01.09.2018 00:00:00";637;7917
"8020_107_Süd";"01.09.2018 00:00:00";506;50046
"8041_218";"01.09.2018 00:00:00";548;7917
"8041_221";"01.09.2018 00:00:00";1413;8334
"8041_218_Nord";"01.09.2018 00:00:00";-1;0
"8041_218_Süd";"01.09.2018 00:00:00";-1;0
"8041_221_Ost";"01.09.2018 00:00:00";719;75
"8041_221_West";"01.09.2018 00:00:00";694;833
"8045_203";"01.09.2018 00:00:00";923;6667
"8045_203_Nord";"01.09.2018 00:00:00";474;83334
"8045_203_Süd";"01.09.2018 00:00:00";448;83334
"8051_101";"01.09.2018 00:00:00";1490;4584
"8051_101_Nord";"01.09.2018 00:00:00";678;8333
"8051_101_Süd";"01.09.2018 00:00:00";811;625
"8055_108_Nord_bis20210121";"01.09.2018 00:00:00";481;70834
"8055_108_Süd_bis20210121";"01.09.2018 00:00:00";513;7083
"8010_205";"02.09.2018 00:00:00";560;4167
"8010_209";"02.09.2018 00:00:00";604;5833
"8010_214";"02.09.2018 00:00:00";626;625
"8010_202_Nord";"02.09.2018 00:00:00";360;66574
"8010_205_Ost";"02.09.2018 00:00:00";274;41666
"8010_205_West";"02.09.2018 00:00:00";286;0
"8010_209_Ost";"02.09.2018 00:00:00";289;0
"8010_209_West";"02.09.2018 00:00:00";315;58334
"8010_213_Ost";"02.09.2018 00:00:00";551;25
"8010_214_Nord";"02.09.2018 00:00:00";295;125
"8010_214_Süd";"02.09.2018 00:00:00";331;5
"8020_102";"02.09.2018 00:00:00";1169;2903
"8020_103";"02.09.2018 00:00:00";1360;454
"8020_107";"02.09.2018 00:00:00";835;815
"8020_102_Nord";"02.09.2018 00:00:00";587;66437
"8020_102_Süd";"02.09.2018 00:00:00";581;6259
"8020_103_Nord";"02.09.2018 00:00:00";671;10974
"8020_103_Süd";"02.09.2018 00:00:00";688;93567
"8020_107_Nord";"02.09.2018 00:00:00";479;2074
"8020_107_Süd";"02.09.2018 00:00:00";355;87408
"8041_218";"02.09.2018 00:00:00";418;75
"8041_221";"02.09.2018 00:00:00";955;1667
"8041_218_Nord";"02.09.2018 00:00:00";-1;0
"8041_218_Süd";"02.09.2018 00:00:00";-1;0
"8041_221_Ost";"02.09.2018 00:00:00";464;66666
"8041_221_West";"02.09.2018 00:00:00";490;5
"8045_203";"02.09.2018 00:00:00";637;6667
"8045_203_Nord";"02.09.2018 00:00:00";327;25
"8045_203_Süd";"02.09.2018 00:00:00";310;41666
"8051_101";"02.09.2018 00:00:00";1052;416
"8051_101_Nord";"02.09.2018 00:00:00";447;0
"8051_101_Süd";"02.09.2018 00:00:00";605;417
"8055_108_Nord_bis20210121";"02.09.2018 00:00:00";336;4166
"8055_108_Süd_bis20210121";"02.09.2018 00:00:00";349;58334
"8010_205";"03.09.2018 00:00:00";445;45834
"8010_209";"03.09.2018 00:00:00";543;9583
"8010_214";"03.09.2018 00:00:00";466;29166
"8010_202_Nord";"03.09.2018 00:00:00";217;861
"8010_205_Ost";"03.09.2018 00:00:00";224;125
"8010_205_West";"03.09.2018 00:00:00";221;33333
"8010_209_Ost";"03.09.2018 00:00:00";268;75
"8010_209_West";"03.09.2018 00:00:00";275;20834
"8010_213_Ost";"03.09.2018 00:00:00";437;625
"8010_214_Nord";"03.09.2018 00:00:00";221;5
"8010_214_Süd";"03.09.2018 00:00:00";244;79167
"8020_102";"03.09.2018 00:00:00";904;50415
"8020_103";"03.09.2018 00:00:00";1180;5269
"8020_107";"03.09.2018 00:00:00";619;9176
"8020_102_Nord";"03.09.2018 00:00:00";458;92084
"8020_102_Süd";"03.09.2018 00:00:00";445;58334
"8020_103_Nord";"03.09.2018 00:00:00";610;59863
"8020_103_Süd";"03.09.2018 00:00:00";569;9282
"8020_107_Nord";"03.09.2018 00:00:00";350;4166
"8020_107_Süd";"03.09.2018 00:00:00";269;87592
"8041_218";"03.09.2018 00:00:00";297;5
"8041_221";"03.09.2018 00:00:00";726;3333
"8041_218_Nord";"03.09.2018 00:00:00";-1;0
"8041_218_Süd";"03.09.2018 00:00:00";-1;0
"8041_221_Ost";"03.09.2018 00:00:00";334;4166
"8041_221_West";"03.09.2018 00:00:00";392;29166
"8045_203";"03.09.2018 00:00:00";481;625
"8045_203_Nord";"03.09.2018 00:00:00";246;58333
"8045_203_Süd";"03.09.2018 00:00:00";235;4167
"8051_101";"03.09.2018 00:00:00";781;4167
"8051_101_Nord";"03.09.2018 00:00:00";367;33334
"8051_101_Süd";"03.09.2018 00:00:00";414;8334
"8055_108_Nord_bis20210121";"03.09.2018 00:00:00";261;16666
"8055_108_Süd_bis20210121";"03.09.2018 00:00:00";270;8334
"8010_205";"04.09.2018 00:00:00";852;4583
"8010_209";"04.09.2018 00:00:00";847;1667
"8010_214";"04.09.2018 00:00:00";844;5417
"8010_202_Nord";"04.09.2018 00:00:00";410;83334
"8010_205_Ost";"04.09.2018 00:00:00";401;4166
"8010_205_West";"04.09.2018 00:00:00";451;41666
"8010_209_Ost";"04.09.2018 00:00:00";399;45834
"8010_209_West";"04.09.2018 00:00:00";447;70834
"8010_213_Ost";"04.09.2018 00:00:00";676;833
"8010_214_Nord";"04.09.2018 00:00:00";386;125
"8010_214_Süd";"04.09.2018 00:00:00";458;41666
"8020_102";"04.09.2018 00:00:00";1416;874
"8020_103";"04.09.2018 00:00:00";1626;6819
"8020_107";"04.09.2018 00:00:00";1120;829
"8020_102_Nord";"04.09.2018 00:00:00";720;5815
"8020_102_Süd";"04.09.2018 00:00:00";696;2926
"8020_103_Nord";"04.09.2018 00:00:00";829;9863
"8020_103_Süd";"04.09.2018 00:00:00";797;5833
"8020_107_Nord";"04.09.2018 00:00:00";615;8755
"8020_107_Süd";"04.09.2018 00:00:00";504;2074
"8041_218";"04.09.2018 00:00:00";556;125
"8041_221";"04.09.2018 00:00:00";1399;375
"8041_218_Nord";"04.09.2018 00:00:00";-1;0
"8041_218_Süd";"04.09.2018 00:00:00";-1;0
"8041_221_Ost";"04.09.2018 00:00:00";677;9167
"8041_221_West";"04.09.2018 00:00:00";721;4583
"8045_203";"04.09.2018 00:00:00";917;5833
"8045_203_Nord";"04.09.2018 00:00:00";464;875
"8045_203_Süd";"04.09.2018 00:00:00";452;70834
"8051_101";"04.09.2018 00:00:00";1351;875
"8051_101_Nord";"04.09.2018 00:00:00";617;7917
"8051_101_Süd";"04.09.2018 00:00:00";734;833
"8055_108_Nord_bis20210121";"04.09.2018 00:00:00";454;45834
"8055_108_Süd_bis20210121";"04.09.2018 00:00:00";484;54166
"8010_205";"05.09.2018 00:00:00";851;2917
"8010_209";"05.09.2018 00:00:00";841;3333
"8010_214";"05.09.2018 00:00:00";844;4583
"8010_202_Nord";"05.09.2018 00:00:00";444;2074
"8010_205_Ost";"05.09.2018 00:00:00";410;25
"8010_205_West";"05.09.2018 00:00:00";441;4166
"8010_209_Ost";"05.09.2018 00:00:00";394;29166
"8010_209_West";"05.09.2018 00:00:00";447;4166
"8010_213_Ost";"05.09.2018 00:00:00";673;2083
"8010_214_Nord";"05.09.2018 00:00:00";389;58334
"8010_214_Süd";"05.09.2018 00:00:00";454;875
"8020_102";"05.09.2018 00:00:00";1427;2505
"8020_103";"05.09.2018 00:00:00";1644;6096
"8020_107";"05.09.2018 00:00:00";1109;5018
"8020_102_Nord";"05.09.2018 00:00:00";726;843
"8020_102_Süd";"05.09.2018 00:00:00";701;1662
"8020_103_Nord";"05.09.2018 00:00:00";847;7837
"8020_103_Süd";"05.09.2018 00:00:00";796;8254
"8020_107_Nord";"05.09.2018 00:00:00";605;5833
"8020_107_Süd";"05.09.2018 00:00:00";503;91852
"8041_218";"05.09.2018 00:00:00";552;75
"8041_221";"05.09.2018 00:00:00";1408;625
"8041_218_Nord";"05.09.2018 00:00:00";-1;0
"8041_218_Süd";"05.09.2018 00:00:00";-1;0
"8041_221_Ost";"05.09.2018 00:00:00";687;1667
"8041_221_West";"05.09.2018 00:00:00";721;4583
"8045_203";"05.09.2018 00:00:00";906;75
"8045_203_Nord";"05.09.2018 00:00:00";463;0
"8045_203_Süd";"05.09.2018 00:00:00";443;75
"8051_101";"05.09.2018 00:00:00";1379;3334
"8051_101_Nord";"05.09.2018 00:00:00";634;8333
"8051_101_Süd";"05.09.2018 00:00:00";744;5
"8055_108_Nord_bis20210121";"05.09.2018 00:00:00";455;79117
"8055_108_Süd_bis20210121";"05.09.2018 00:00:00";479;35553
"8010_205";"06.09.2018 00:00:00";854;4167
"8010_209";"06.09.2018 00:00:00";847;0
"8010_214";"06.09.2018 00:00:00";840;8333
"8010_202_Nord";"06.09.2018 00:00:00";33;831223
"8010_205_Ost";"06.09.2018 00:00:00";414;625
"8010_205_West";"06.09.2018 00:00:00";439;79166
"8010_209_Ost";"06.09.2018 00:00:00";400;83334
"8010_209_West";"06.09.2018 00:00:00";446;16666
"8010_213_Ost";"06.09.2018 00:00:00";647;875
"8010_214_Nord";"06.09.2018 00:00:00";381;45834
"8010_214_Süd";"06.09.2018 00:00:00";459;375
"8020_102";"06.09.2018 00:00:00";1493;7817
"8020_103";"06.09.2018 00:00:00";1466;8562
"8020_107";"06.09.2018 00:00:00";125;91532
"8020_102_Nord";"06.09.2018 00:00:00";776;97736
"8020_102_Süd";"06.09.2018 00:00:00";716;8031
"8020_103_Nord";"06.09.2018 00:00:00";766;52246
"8020_103_Süd";"06.09.2018 00:00:00";700;428
"8020_107_Nord";"06.09.2018 00:00:00";69;78119
"8020_107_Süd";"06.09.2018 00:00:00";55;51524
"8041_218";"06.09.2018 00:00:00";528;5106
"8041_221";"06.09.2018 00:00:00";1392;2084
"8041_218_Nord";"06.09.2018 00:00:00";-1;0
"8041_218_Süd";"06.09.2018 00:00:00";-1;0
"8041_221_Ost";"06.09.2018 00:00:00";682;3333
"8041_221_West";"06.09.2018 00:00:00";709;875
"8045_203";"06.09.2018 00:00:00";920;0
"8045_203_Nord";"06.09.2018 00:00:00";468;0
"8045_203_Süd";"06.09.2018 00:00:00";452;0
"8051_101";"06.09.2018 00:00:00";1405;4393
"8051_101_Nord";"06.09.2018 00:00:00";665;7917
"8051_101_Süd";"06.09.2018 00:00:00";739;6477
"8055_108_Nord_bis20210121";"06.09.2018 00:00:00";445;45834
"8055_108_Süd_bis20210121";"06.09.2018 00:00:00";478;37314
"8010_205";"07.09.2018 00:00:00";847;833
"8010_209";"07.09.2018 00:00:00";824;9167
"8010_214";"07.09.2018 00:00:00";839;4167
"8010_202_Nord";"07.09.2018 00:00:00";-1;0
"8010_205_Ost";"07.09.2018 00:00:00";408;375
"8010_205_West";"07.09.2018 00:00:00";438;70834
"8010_209_Ost";"07.09.2018 00:00:00";387;95834
"8010_209_West";"07.09.2018 00:00:00";436;95834
"8010_213_Ost";"07.09.2018 00:00:00";674;6667
"8010_214_Nord";"07.09.2018 00:00:00";376;16666
"8010_214_Süd";"07.09.2018 00:00:00";463;25
"8020_102";"07.09.2018 00:00:00";1500;658
"8020_103";"07.09.2018 00:00:00";1390;9122
"8020_107";"07.09.2018 00:00:00";-1;0
"8020_102_Nord";"07.09.2018 00:00:00";723;4702
"8020_102_Süd";"07.09.2018 00:00:00";776;5949
"8020_103_Nord";"07.09.2018 00:00:00";707;7336
"8020_103_Süd";"07.09.2018 00:00:00";682;8614
"8020_107_Nord";"07.09.2018 00:00:00";-1;0
"8020_107_Süd";"07.09.2018 00:00:00";-1;0
"8041_218";"07.09.2018 00:00:00";521;3921
"8041_221";"07.09.2018 00:00:00";1410;375
"8041_218_Nord";"07.09.2018 00:00:00";-1;0
"8041_218_Süd";"07.09.2018 00:00:00";-1;0
"8041_221_Ost";"07.09.2018 00:00:00";696;2917
"8041_221_West";"07.09.2018 00:00:00";714;833
"8045_203";"07.09.2018 00:00:00";924;4167
"8045_203_Nord";"07.09.2018 00:00:00";477;95834
"8045_203_Süd";"07.09.2018 00:00:00";446;45834
"8051_101";"07.09.2018 00:00:00";1389;25
"8051_101_Nord";"07.09.2018 00:00:00";633;3333
"8051_101_Süd";"07.09.2018 00:00:00";755;9167
"8055_108_Nord_bis20210121";"07.09.2018 00:00:00";469;66666
"8055_108_Süd_bis20210121";"07.09.2018 00:00:00";496;625
"8010_205";"08.09.2018 00:00:00";859;7083
"8010_209";"08.09.2018 00:00:00";814;125
"8010_214";"08.09.2018 00:00:00";888;2917
"8010_202_Nord";"08.09.2018 00:00:00";0;0
"8010_205_Ost";"08.09.2018 00:00:00";415;5
"8010_205_West";"08.09.2018 00:00:00";444;20834
"8010_209_Ost";"08.09.2018 00:00:00";368;70834
"8010_209_West";"08.09.2018 00:00:00";445;41666
"8010_213_Ost";"08.09.2018 00:00:00";720;1667
"8010_214_Nord";"08.09.2018 00:00:00";399;58334
"8010_214_Süd";"08.09.2018 00:00:00";488;70834
"8020_102";"08.09.2018 00:00:00";1503;7032
"8020_103";"08.09.2018 00:00:00";1730;8713
"8020_107";"08.09.2018 00:00:00";0;0
"8020_102_Nord";"08.09.2018 00:00:00";750;9963
"8020_102_Süd";"08.09.2018 00:00:00";752;707
"8020_103_Nord";"08.09.2018 00:00:00";887;28937
"8020_103_Süd";"08.09.2018 00:00:00";843;582
"8020_107_Nord";"08.09.2018 00:00:00";0;0
"8020_107_Süd";"08.09.2018 00:00:00";0;0
"8041_218";"08.09.2018 00:00:00";564;1667
"8041_221";"08.09.2018 00:00:00";1465;3334
"8041_218_Nord";"08.09.2018 00:00:00";-1;0
"8041_218_Süd";"08.09.2018 00:00:00";-1;0
"8041_221_Ost";"08.09.2018 00:00:00";730;5
"8041_221_West";"08.09.2018 00:00:00";734;8333
"8045_203";"08.09.2018 00:00:00";943;7917
"8045_203_Nord";"08.09.2018 00:00:00";487;33334
"8045_203_Süd";"08.09.2018 00:00:00";456;45834
"8051_101";"08.09.2018 00:00:00";1467;7916
"8051_101_Nord";"08.09.2018 00:00:00";666;6667
"8051_101_Süd";"08.09.2018 00:00:00";801;125
"8055_108_Nord_bis20210121";"08.09.2018 00:00:00";477;625
"8055_108_Süd_bis20210121";"08.09.2018 00:00:00";532;2083
"8010_205";"09.09.2018 00:00:00";624;625
"8010_209";"09.09.2018 00:00:00";658;625
"8010_214";"09.09.2018 00:00:00";619;25
"8010_202_Nord";"09.09.2018 00:00:00";0;0
"8010_205_Ost";"09.09.2018 00:00:00";313;66666
"8010_205_West";"09.09.2018 00:00:00";310;95834
"8010_209_Ost";"09.09.2018 00:00:00";314;33334
"8010_209_West";"09.09.2018 00:00:00";344;29166
"8010_213_Ost";"09.09.2018 00:00:00";566;125
"8010_214_Nord";"09.09.2018 00:00:00";283;625
"8010_214_Süd";"09.09.2018 00:00:00";335;625
"8020_102";"09.09.2018 00:00:00";1225;7505
"8020_103";"09.09.2018 00:00:00";1404;3768
"8020_107";"09.09.2018 00:00:00";0;0
"8020_102_Nord";"09.09.2018 00:00:00";613;8764
"8020_102_Süd";"09.09.2018 00:00:00";611;8741
"8020_103_Nord";"09.09.2018 00:00:00";698;9167
"8020_103_Süd";"09.09.2018 00:00:00";705;4602
"8020_107_Nord";"09.09.2018 00:00:00";0;0
"8020_107_Süd";"09.09.2018 00:00:00";0;0
"8041_218";"09.09.2018 00:00:00";417;0
"8041_221";"09.09.2018 00:00:00";938;75
"8041_218_Nord";"09.09.2018 00:00:00";-1;0
"8041_218_Süd";"09.09.2018 00:00:00";-1;0
"8041_221_Ost";"09.09.2018 00:00:00";464;54166
"8041_221_West";"09.09.2018 00:00:00";474;20834
"8045_203";"09.09.2018 00:00:00";720;375
"8045_203_Nord";"09.09.2018 00:00:00";376;83334
"8045_203_Süd";"09.09.2018 00:00:00";343;54166
"8051_101";"09.09.2018 00:00:00";1139;4584
"8051_101_Nord";"09.09.2018 00:00:00";504;41666
"8051_101_Süd";"09.09.2018 00:00:00";635;417
"8055_108_Nord_bis20210121";"09.09.2018 00:00:00";358;375
"8055_108_Süd_bis20210121";"09.09.2018 00:00:00";393;125
"8010_205";"10.09.2018 00:00:00";515;375
"8010_209";"10.09.2018 00:00:00";592;1667
"8010_214";"10.09.2018 00:00:00";469;20834
"8010_202_Nord";"10.09.2018 00:00:00";0;0
"8010_205_Ost";"10.09.2018 00:00:00";266;875
"8010_205_West";"10.09.2018 00:00:00";248;5
"8010_209_Ost";"10.09.2018 00:00:00";291;75
"8010_209_West";"10.09.2018 00:00:00";300;41666
"8010_213_Ost";"10.09.2018 00:00:00";429;54166
"8010_214_Nord";"10.09.2018 00:00:00";227;0
"8010_214_Süd";"10.09.2018 00:00:00";242;20833
"8020_102";"10.09.2018 00:00:00";993;33655
"8020_103";"10.09.2018 00:00:00";1238;1255
"8020_107";"10.09.2018 00:00:00";0;0
"8020_102_Nord";"10.09.2018 00:00:00";495;50092
"8020_102_Süd";"10.09.2018 00:00:00";497;83566
"8020_103_Nord";"10.09.2018 00:00:00";638;168
"8020_103_Süd";"10.09.2018 00:00:00";599;9574
"8020_107_Nord";"10.09.2018 00:00:00";0;0
"8020_107_Süd";"10.09.2018 00:00:00";0;0
"8041_218";"10.09.2018 00:00:00";283;29166
"8041_221";"10.09.2018 00:00:00";711;125
"8041_218_Nord";"10.09.2018 00:00:00";-1;0
"8041_218_Süd";"10.09.2018 00:00:00";-1;0
"8041_221_Ost";"10.09.2018 00:00:00";325;20834
"8041_221_West";"10.09.2018 00:00:00";385;91666
"8045_203";"10.09.2018 00:00:00";635;3333
"8045_203_Nord";"10.09.2018 00:00:00";317;41666
"8045_203_Süd";"10.09.2018 00:00:00";317;91666
"8051_101";"10.09.2018 00:00:00";884;2917
"8051_101_Nord";"10.09.2018 00:00:00";407;5
"8051_101_Süd";"10.09.2018 00:00:00";476;79166
"8055_108_Nord_bis20210121";"10.09.2018 00:00:00";308;125
"8055_108_Süd_bis20210121";"10.09.2018 00:00:00";287;66666
"8010_205";"11.09.2018 00:00:00";880;417
"8010_209";"11.09.2018 00:00:00";858;9583
"8010_214";"11.09.2018 00:00:00";817;6249
"8010_202_Nord";"11.09.2018 00:00:00";0;0
"8010_205_Ost";"11.09.2018 00:00:00";423;4166
"8010_205_West";"11.09.2018 00:00:00";457;0
"8010_209_Ost";"11.09.2018 00:00:00";414;25
"8010_209_West";"11.09.2018 00:00:00";444;70834
"8010_213_Ost";"11.09.2018 00:00:00";643;9167
"8010_214_Nord";"11.09.2018 00:00:00";384;71747
"8010_214_Süd";"11.09.2018 00:00:00";432;9073
"8020_102";"11.09.2018 00:00:00";1451;6273
"8020_103";"11.09.2018 00:00:00";1631;7921
"8020_107";"11.09.2018 00:00:00";0;0
"8020_102_Nord";"11.09.2018 00:00:00";727;2935
"8020_102_Süd";"11.09.2018 00:00:00";724;3338
"8020_103_Nord";"11.09.2018 00:00:00";841;7079
"8020_103_Süd";"11.09.2018 00:00:00";790;843
"8020_107_Nord";"11.09.2018 00:00:00";0;0
"8020_107_Süd";"11.09.2018 00:00:00";0;0
"8041_218";"11.09.2018 00:00:00";546;875
"8041_221";"11.09.2018 00:00:00";1474;2916
"8041_218_Nord";"11.09.2018 00:00:00";-1;0
"8041_218_Süd";"11.09.2018 00:00:00";-1;0
"8041_221_Ost";"11.09.2018 00:00:00";666;5
"8041_221_West";"11.09.2018 00:00:00";807;7917
"8045_203";"11.09.2018 00:00:00";961;0
"8045_203_Nord";"11.09.2018 00:00:00";489;29166
"8045_203_Süd";"11.09.2018 00:00:00";471;70834
"8051_101";"11.09.2018 00:00:00";1387;6666
"8051_101_Nord";"11.09.2018 00:00:00";630;2083
"8051_101_Süd";"11.09.2018 00:00:00";757;4583
"8055_108_Nord_bis20210121";"11.09.2018 00:00:00";456;875
"8055_108_Süd_bis20210121";"11.09.2018 00:00:00";484;375
"8010_205";"12.09.2018 00:00:00";892;75
"8010_209";"12.09.2018 00:00:00";868;6667
"8010_214";"12.09.2018 00:00:00";836;625
"8010_202_Nord";"12.09.2018 00:00:00";0;0
"8010_205_Ost";"12.09.2018 00:00:00";431;45834
"8010_205_West";"12.09.2018 00:00:00";461;29166
"8010_209_Ost";"12.09.2018 00:00:00";415;20834
"8010_209_West";"12.09.2018 00:00:00";453;45834
"8010_213_Ost";"12.09.2018 00:00:00";678;4167
"8010_214_Nord";"12.09.2018 00:00:00";386;125
"8010_214_Süd";"12.09.2018 00:00:00";450;5
"8020_102";"12.09.2018 00:00:00";1462;4949
"8020_103";"12.09.2018 00:00:00";1636;421
"8020_107";"12.09.2018 00:00:00";0;0
"8020_102_Nord";"12.09.2018 00:00:00";741;7463
"8020_102_Süd";"12.09.2018 00:00:00";720;7486
"8020_103_Nord";"12.09.2018 00:00:00";852;3755
"8020_103_Süd";"12.09.2018 00:00:00";783;6667
"8020_107_Nord";"12.09.2018 00:00:00";0;0
"8020_107_Süd";"12.09.2018 00:00:00";0;0
"8041_218";"12.09.2018 00:00:00";540;2083
"8041_221";"12.09.2018 00:00:00";1400;1666
"8041_218_Nord";"12.09.2018 00:00:00";-1;0
"8041_218_Süd";"12.09.2018 00:00:00";-1;0
"8041_221_Ost";"12.09.2018 00:00:00";683;5417
"8041_221_West";"12.09.2018 00:00:00";716;625
"8045_203";"12.09.2018 00:00:00";948;4167
"8045_203_Nord";"12.09.2018 00:00:00";487;125
"8045_203_Süd";"12.09.2018 00:00:00";461;29166
"8051_101";"12.09.2018 00:00:00";1417;2084
"8051_101_Nord";"12.09.2018 00:00:00";663;5833
"8051_101_Süd";"12.09.2018 00:00:00";753;625
"8055_108_Nord_bis20210121";"12.09.2018 00:00:00";440;91666
"8055_108_Süd_bis20210121";"12.09.2018 00:00:00";472;91666
"8010_205";"13.09.2018 00:00:00";890;0
"8010_209";"13.09.2018 00:00:00";889;75
"8010_214";"13.09.2018 00:00:00";844;5833
"8010_202_Nord";"13.09.2018 00:00:00";0;0
"8010_205_Ost";"13.09.2018 00:00:00";431;33334
"8010_205_West";"13.09.2018 00:00:00";458;66666
"8010_209_Ost";"13.09.2018 00:00:00";422;20834
"8010_209_West";"13.09.2018 00:00:00";467;54166
"8010_213_Ost";"13.09.2018 00:00:00";671;5833
"8010_214_Nord";"13.09.2018 00:00:00";391;20834
"8010_214_Süd";"13.09.2018 00:00:00";453;375
"8020_102";"13.09.2018 00:00:00";1483;4995
"8020_103";"13.09.2018 00:00:00";1647;2084
"8020_107";"13.09.2018 00:00:00";0;0
"8020_102_Nord";"13.09.2018 00:00:00";748;9
"8020_102_Süd";"13.09.2018 00:00:00";735;4986
"8020_103_Nord";"13.09.2018 00:00:00";850;6264
"8020_103_Süd";"13.09.2018 00:00:00";796;582
"8020_107_Nord";"13.09.2018 00:00:00";0;0
"8020_107_Süd";"13.09.2018 00:00:00";0;0
"8041_218";"13.09.2018 00:00:00";537;8788
"8041_221";"13.09.2018 00:00:00";1409;8334
"8041_218_Nord";"13.09.2018 00:00:00";-1;0
"8041_218_Süd";"13.09.2018 00:00:00";-1;0
"8041_221_Ost";"13.09.2018 00:00:00";684;7083
"8041_221_West";"13.09.2018 00:00:00";725;125
"8045_203";"13.09.2018 00:00:00";962;5
"8045_203_Nord";"13.09.2018 00:00:00";492;5
"8045_203_Süd";"13.09.2018 00:00:00";470;0
"8051_101";"13.09.2018 00:00:00";1435;9584
"8051_101_Nord";"13.09.2018 00:00:00";662;3333
"8051_101_Süd";"13.09.2018 00:00:00";773;625
"8055_108_Nord_bis20210121";"13.09.2018 00:00:00";445;67914
"8055_108_Süd_bis20210121";"13.09.2018 00:00:00";478;3782
"8010_205";"14.09.2018 00:00:00";907;417
"8010_209";"14.09.2018 00:00:00";905;875
"8010_214";"14.09.2018 00:00:00";868;0
"8010_202_Nord";"14.09.2018 00:00:00";0;0
"8010_205_Ost";"14.09.2018 00:00:00";441;4166
"8010_205_West";"14.09.2018 00:00:00";466;0
"8010_209_Ost";"14.09.2018 00:00:00";429;91666
"8010_209_West";"14.09.2018 00:00:00";475;95834
"8010_213_Ost";"14.09.2018 00:00:00";704;2083
"8010_214_Nord";"14.09.2018 00:00:00";393;83334
"8010_214_Süd";"14.09.2018 00:00:00";474;16666
"8020_102";"14.09.2018 00:00:00";1492;4204
"8020_103";"14.09.2018 00:00:00";1664;7913
"8020_107";"14.09.2018 00:00:00";0;0
"8020_102_Nord";"14.09.2018 00:00:00";743;9597
"8020_102_Süd";"14.09.2018 00:00:00";748;46063
"8020_103_Nord";"14.09.2018 00:00:00";856;829
"8020_103_Süd";"14.09.2018 00:00:00";808;7083
"8020_107_Nord";"14.09.2018 00:00:00";0;0
"8020_107_Süd";"14.09.2018 00:00:00";0;0
"8041_218";"14.09.2018 00:00:00";76;12234
"8041_221";"14.09.2018 00:00:00";118;61734
"8041_218_Nord";"14.09.2018 00:00:00";-1;0
